Movie Names,Certificate,Duration,Genre,Rating,Years,Director,Actors,Gross,Votes
Patita,Not Rated,125,Drama,6.2,1980,I.V. Sasi,"Shoma Anand, Vikram Makandar, Raj Kiran, Mithun Chakraborty",,30
Parasmani,None,,"Action, Adventure, Fantasy",,1992,Mohan T. Gehani,"Sanjeeva, Madhuri, Goga Kapoor, Shakti Kapoor",,
Nirop,None,83,Drama,6.5,2007,Sachin Kundalkar,"Sameer Dharmadhikari, Devika Daftardar, Gauri Kulkarni, Astad Kale",,20
Bole India Jai Bhim,None,150,Biography,6.4,2016,Subodh Nagdeve,"Shyam Bhimsaria, Sameer Deshpande, Jeetendra Doshi, Dhananjay Galani",,150
Aasmaan,None,145,"Drama, Mystery",5.0,1984,Tony Juneja,"Rajeev Kapoor, Divya Rana, Tina Ambani, Mala Sinha",,19
Vaiju No.1,None,22,Drama,,2020,,"Suvedha Desai, Sonali Patil",,
Tumi Mur Mathu Mur,None,163,"Action, Romance",8.5,2000,Zubeen Garg,"Zubeen Garg, Zerifa Wahid, Jatin Bora, Prastuti Parasar",,15
Azagiya Theeye,None,150,Drama,7.3,2004,Radha Mohan,"Abbas, Devadarshini Chetan, Navya Nair, Prasanna",,229
Jagannath,None,,Action,,1996,Shibu Mitra,"Shatrughan Sinha, Mukesh Khanna, Ronit Roy, Sangeeta Bijlani",,
Aatagadharaa Siva,None,111,"Action, Comedy, Drama",7.1,2018,Chandra Siddhartha,"Jwala Koti, Hyper Aadi, Bhadram, Chalapathy",,182
Tu Tha Mun Jauchi Rushi,None,,"Drama, Musical, Romance",6.5,2010,Sritam Das,"Arindam Roy, Koyel Mallick, Mihir Das, Usasi Misra",,16
Dahek: A Restless Mind,None,,"Crime, Drama, Romance",,,Aroop Adhikari,"Sharad S. Kapoor, Amit Khaladkar, Rajit Kapoor, Usha Bachani",,
Thenpandi Seemayile,Not Rated,118,Drama,,1988,C.P. Kolappan,"Vijayakanth, S.S. Chandran, Chandrasekhar, Pandiyan",,
Veede,None,180,"Action, Drama",4.8,2003,Ravi Raja,"Ravi Teja, Aarthi Agarwal, Reema Sen",,139
Do Chehere,None,,"Drama, Family",4.8,1977,Kewal Misra,"Dharmendra, Veerendra, Aruna Irani, Mahipal",,8
Madholal Keep Walking,None,121,"Comedy, Drama",6.3,2009,Jai Tank,"Subrat Dutta, Neela Gokhle, Pranay Narayan, Swara Bhaskar",,128
Fading Clouds,None,,Drama,,2017,Suman Majumder,"Daminee Benny Basu, Satrajit Sarkar, Talat Umri",,
Lollu Sabha,None,45,Comedy,9.3,2004,,"Santhanam, Swaminathan, Lollu Sabha Soundarya, Lollu Sabha Manohar",,29
Pure Soul,None,27,"Short, Drama, Romance",8.5,2019,Chilukuri Akash Reddy,"Shraddha Das, Som Nayak",,43
Jigar Thanda,None,171,"Action, Comedy, Crime",7.3,2016,Shivaganesh,"Rahul, P. Ravi Shankar, Samyuktha Hornadu, Chikkanna",,77
MC Stan: Khuja Mat,None,5,Music,7.1,2018,Sahil Kanyalkar,McStan,,10
Pollangu,None,132,Drama,,2012,Gandhi Marx,"Nisha Lalwani, Ravi Rahul, Ranjubhai",,
Bambara Kannaley,None,161,Comedy,3.8,2005,,"Srikanth, Arthi Agarwal, Vikramadithya, Namitha",,38
Apmaan,None,,Drama,6.4,1982,Ami Asthana,"Ami Asthana, Suresh Chatwal, Manik Irani, Anupam Kher",,12
The World's Most Famous Tiger,None,44,Documentary,8.3,2017,Subbiah Nallamuthu,Ace Bhatti,,41
Aloukika,None,,Mystery,,2004,,Preeti Amin,,
Pimpal,None,95,Drama,7.6,2017,Gajendra Ahire,"Dilip Prabhavalkar, Priya Bapat, Kishore Kadam, Vrunda Gajendra",,179
Tan-Badan,Not Rated,115,Drama,5.0,1986,Anand,"Govinda, Kushboo, Jyoti Fernandes, Sharat Saxena",,44
The Cinema Travellers,None,96,Documentary,7.8,2016,,"Shirley Abraham, Amit Madheshiya",,105
Love Crisis,None,,"Short, Drama",,2020,,"Amit Shivdas Nair, Ambuj Dixit, Preet Karnawal",,
Kathe Chitrakathe Nirdeshana Puttanna,None,138,"Comedy, Horror",6.6,2016,"Srinivas Raju, 
Gururaj M. Desai","Komal Kumar, Priyamani, Pooja Gandhi, Doddanna",,54
Karimedu Karuvaayan,None,,None,6.3,1986,,"Vijayakanth, Goundamani, Nalini, M.N. Nambiar",,12
Ami Sirajer Begum,None,,Romance,7.6,2018,,"Sean Banerjee, Pallavi Dey, Rajesh Kr Chattopadhyay, Bapi Samanta",,15
Ye Re Ye Re Paisa 2,Not Rated,134,Drama,5.3,2019,Hemant Dhome,"Dinesh Dukhande, Mrinmayee Godbole, Smita Gondkar, Anand Ingle",,81
Jaanmoni Web Film,None,125,Romance,,2020,Rajesh Bhuyan,"Himanshu Gogoi, Tridip Lahon, Barbee Rajkhowa, Nirupom Saikia",,
Shama,None,149,"Drama, Musical, Romance",6.9,1961,Lekhraj Bhakri,"Nimmi, Vijay Dutt, M. Kumar, Kammo",,17
Door Gagan Ki Chhaon Men,None,153,"Drama, Musical",8.2,1964,Kishore Kumar,"Kishore Kumar, Supriya Choudhury, Amit Kumar, Raj Mehra",,70
Death Certificate,None,75,Drama,6.8,2017,Rajaditya Banerjee,"Rajaditya Banerjee, Deepamala Sengupta",,14
Lapandav,None,140,Comedy,8.3,1993,Shrabani Deodhar,"Vandana Gupte, Ashok Saraf, Vikram Gokhale, Savita Prabhune",,51
Rano,None,146,Drama,,1982,Satish Bhakri,"Bhavana Bhatt, Satish Kaul, Veerendra, Shobhini Singh",,
Inam,None,123,"Drama, War",6.5,2014,Santosh Sivan,"Sugandha Garg, Star S Karan, Karunas, Soumya Sadanandan",,47
Dillagi,None,,Romance,,1993,,"Dilip Dhawan, Neena Gupta, Kalpana Iyer, Irrfan Khan",,
3 Scenes of His Love Story,None,,"Short, Romance",8.9,2018,,"Ashwin Kumar Lakshmikanthan, Pavithra Lakshmi, Anupama Kumar",,15
Poovellaam Kettuppaar,None,,"Comedy, Romance",6.5,1999,Vasanth,"Suriya, Jyotika, Vijay Kumar, Nassar",,606
Raakshasudu,None,113,"Action, Drama",7.6,1986,A. Kodandarami Reddy,"Chiranjeevi, Radha, Suhasini, Nagendra Babu",,102
Chakravarthy,None,136,"Action, Crime, Drama",8.3,1987,Ravi Raja Pinisetty,"Chiranjeevi, Bhanupriya, Mohan Babu, J.V. Somayajulu",,98
Mara Rudiye Rangana Tame Saajana,None,,Romance,,2012,Jaswant Gangani,"Hitu Kanodia, Naresh Kanodia, Ashvin Borad, Aanandi Tripathi",,
Raktha Chandana,None,,Thriller,,2019,,"Dhanya Balakrishna, Advika, Saurav Lokesh, Yamuna Srinidhi",,
Ghaat,None,,Drama,9.1,2022,,"Vaibhav Biniwale, Anant Velani, Kunal Dhanani, Buddhdev Yash",,16
J Baby,None,,Drama,,2022,Suresh Mari,"Urvashi, Dinesh, Lollu Sabha Maaran",,
Mounaragam,None,22,Drama,4.4,2019,,"Sankar Lal, Naleef Gea, Aishwarya Ramsai, Balaji Sarma",,12
Seedan,None,160,Family,3.5,2011,Subramaniam Siva,"Dhanush, Ananya, Unni Mukundan, Vivek",,250
Shri Ramanjaneya Yuddha,None,,None,8.8,1963,M.S. Nayak,"Udaya Kumar, Pandari Bai, Rajkumar, K.S. Ashwath",,20
Purush,None,,Drama,,2019,Sourabh Shrivastava,"Paromita Chatterjee, Kranti Prakash Jha, Gulki Joshi, Deepak Qazir",,
Wakaalat from Home,None,150,"Comedy, Drama, Romance",6.2,2020,,"Sumeet Vyas, Nidhi Singh, Gopal Datt, Kubbra Sait",,342
Kottai Mariamman,Not Rated,140,Drama,4.0,2001,Ramanarayanan,"Devayani, Diamber, Karan, Rami Reddy",,31
David Mental Hai Kya?,None,85,"Crime, Drama, Thriller",,2020,Prakash Kukade,"Piu Kashiyap Galani, Piu Kashyap, Nataliya Kozhenova, Vinod Kumar",,
Rhythm,None,,"Musical, Romance",4.4,2016,Vivek Kumar,"Adeel Chaudhry, Rinil Routh, Salman Ahmad, Gurleen Chopra",,13
Gorintaku,Not Rated,151,Drama,5.4,2008,V.R. Pratap,"Jai Akash, Rajasekhar, Aarthi Agarwal, Meera Jasmine",,44
Telephone,None,116,"Mystery, Thriller",6.6,1985,"Shyam Ramsay, 
Tulsi Ramsay","Shatrughan Sinha, Parveen Babi, Marc Zuber, Deepti Naval",,46
Shararat,None,155,"Comedy, Drama, Romance",4.8,2002,Gurudev Bhalla,"Abhishek Bachchan, Hrishitaa Bhatt, Amrish Puri, Mohnish Behl",,495
Pakshe,None,154,"Drama, Romance",7.2,1994,Mohan,"Mohanlal, Shantikrishna, Shobana, Thilakan",,270
Aai,Not Rated,162,Action,4.8,2004,Venkatesh,"Manager Cheena, Sarath Kumar, Paravai Muniyamma, Namitha",,69
Autumn,Not Rated,96,Drama,6.5,2010,Aamir Bashir,"Mohammad Amir Naji, Shahnawaz Bhat, Shamim Basharat, Salma Ashai",,249
D Company,None,122,"Action, Crime, Drama",4.7,2013,"Deepan, 
M. Padmakumar, 
Vinod Vijayan","Jayasurya, Asif Ali, Unni Mukundan, Anoop Menon",,144
Raja Kali Amman,None,,"Drama, Fantasy, Thriller",4.3,2000,Ramanarayanan,"Deepa, Karan, Kousalya, Ramya Krishnan",,38
Patanga,Not Rated,138,"Action, Comedy, Drama",5.7,1971,Kedar Kapoor,"Shashi Kapoor, Vimi, Ajit Khan, Sajjan",,23
"Bornodi Bhotiai: Love, by the River",None,120,"Drama, Mystery, Romance",8.9,2019,Anupam Kaushik Borah,"Kenny Basumatary, Darathie Bhardwaj, Manisha Bhuyan, Anupam Kaushik Borah",,50
Ee Office Lo,None,,"Comedy, Drama",8.3,2018,,"Abhijeeth Poondla, Swetaa Varma, Chaitanya Krishna, Rakendu Mouli",,48
Odeyil Ninnu,None,175,Drama,8.3,1965,K.S. Sethumadhavan,"Sathyan, Adoor Bhasi, Prem Nazir, Adoor Bhawani",,66
Aapli Manse,None,110,None,7.6,1979,V.K. Naik,"Madhu Apte, Master Bhagwan, Kamini Bhatia, Ramesh Bhatkar",,8
Aravali the lost mountains,None,22,"Documentary, Short",,2022,,Jigar Nagda,,
Meri Nimmo,Not Rated,90,Drama,7.0,2018,Rahul Shanklya,"Anjali Patil, Karan Dave, Aryan Mishra, Sunayana Agarwal",,311
Chitthi,Not Rated,102,Comedy,7.8,2018,Vaibhav Dange,"Nagesh Bhonsle, Shubhankar Ekbote, Ashwini Giri, Dhanshri Kadgoankar",,38
Dil Jaise Dhadke... Dhadakne Do,None,22,Drama,5.7,2020,,"Nandini Maurya, Ravi Pannu, Bheem Tripathi, Archana Singh",,9
JK Enum Nanbanin Vaazhkai,None,141,"Drama, Romance",5.9,2015,Cheran,"Sharwanand, Nithya Menen, Prakash Raj, Santhanam",,325
Glorious Dead,None,86,Drama,,2019,Sudeep Ranjan Sarkar,"Neha Kapoor, Sudeep Ranjan Sarkar, Ravishankar Sharma, Mandeep Ghai",,
Uppu Karuvaadu,None,,Comedy,6.1,2015,Radha Mohan,"M.S. Bhaskar, Chaams, Karunakaran, Sathish Krishnan",,127
Prithibi Amare Chaay,Not Rated,150,Drama,6.3,1957,Niren Lahiri,"Asitbaran, Gangapada Basu, Chhabi Biswas, Bularani",,27
Baavare Prem He,None,123,Romance,6.3,2014,Ajay Naik,"Madhav Abhynkar, Siddharth Chandekar, Tejashree Dharane, Ashwini Ekbote",,27
Moksha,None,,Short,,2022,Narayan R. Dixit,"Alka Amin, Rahul Bagga, Ankit Bhardwaj, Lalit Bhardwaj",,
Sant Gyaneshwar,Not Rated,129,"Biography, History",7.4,1982,,"Mahesh Kothare, Usha Solanki, Madan Puri, Sudhir Dalvi",,14
Kan Kan Men Bhagwan,Not Rated,124,"Adventure, Drama, Fantasy",5.4,1963,Babubhai Mistry,"Anita Guha, Mahipal, Ram Singh, Krishna Kumari",,16
Mero Badloo,None,,Drama,,2015,Mahendra Gour,"Mahendra Gaur, Rudra Gour, Swati Jaiswal, Hisam Khan",,
Badkaar,None,129,Drama,7.7,1986,Shiv Kumar,"Sanjeev Kumar, Apeksha, Sadhana Singh, Ravindra Mahajani",,8
Sarrrkkar: Risshton Ki Ankahi Kahani,None,,Drama,,,,"Tisca Chopra, Govind Namdeo, Rohit Roy, Mouli Ganguly",,
Ra Ra Krishnayya,None,138,Romance,5.1,2014,Mahesh P.,"Jagapathi Babu, Ravi Babu, Tanikella Bharani, Regina Cassandra",,185
Mischief,None,120,"Drama, Family",7.5,1949,Abdul Rashid Kardar,"Suraiya, Shyam, Sharda, Shyam Kumar",,16
Traataka,None,,"Crime, Thriller",8.2,2018,Shivaganesh,"Rahul Ainapur, Ajith Jairaj, Hridaya Avanthi, Nandagopal",,88
Akhandudu,None,148,Action,,1970,V. Ramachandra Rao,"Bharathi, Krishna",,
Ekti Bangali Bhooter Goppo,None,,"Drama, Mystery, Thriller",6.5,2015,Indranil Roychowdhury,"Jaya Ahsan, Sourav Chakraborty, Joydeep Mukherjee",,55
Hebbet Ramakka,None,144,Drama,7.2,2018,Nanjunde Gowda,"Devaraj, Hanumanthe Gowda, Tara",,16
Tere Liye,None,138,"Drama, Family, Musical",5.6,2001,Sanjay Gadhvi,"Imran Ahmed Khan, Sonali Khare, Neelu Kohli, Hiten Paintal",,61
3.0 Megapixel,None,99,"Adventure, Drama",5.0,2015,Divakar Ghodake,"Seema Azmi, Meenal Chirankar, Pooja Kasekar, Sonam Kataria",,9
Inventing Tomorrow,None,87,Documentary,7.1,2018,Laura Nix,"Maya Ajmera, Alma, Nuha Anfaresi, Azael Martinez de la Cruz",,192
Ishti Kutum,None,,"Comedy, Drama, Romance",7.2,2011,,"Ankita Chakraborty, Rishi Kaushik, Ranita Das, Sudiptaa Chakraborty",,8
Panjur Bhitare Sari,None,157,Drama,8.1,1992,Avtar Singh,"Bijay Mohanty, Tandra Roy, Mihir Das, Aparajita Mohanty",,15
Dilbar,Not Rated,138,"Drama, Romance",4.5,1994,B. Krishna Rao,"Mamta Kulkarni, Rishikesh Raj, Nawaz Khan, Johny Lever",,29
Mhorkya,None,109,Drama,8.9,2020,Amar Deokar,"Amar Deokar, Raman Deokar, Ramchandra Dhumal, Aishwarya Kamble",,11
Raghavan,None,,Romance,,2009,Paranthaman,"Radhika Malhotra, Vijith",,
Bhai Bhai,None,172,Action,4.1,1997,Sikander Bharti,"Manek Bedi, Samrat Mukherjee, Megha, Ritu Shivpuri",,29
Unnikale Oru Kadha Parayam,None,116,Drama,7.6,1987,Kamal,"Mohanlal, Thilakan, Karthika, Chandraji",,291
Lakhon Ki Baat,None,136,"Comedy, Musical, Romance",6.7,1984,Basu Chatterjee,"Sanjeev Kumar, Farooq Shaikh, Anita Raj, Anjali Vyas",,138
Bhinna,None,95,Thriller,7.6,2019,Adarsh Eshwarappa,"Srinivas Bindiganavale, Adarsh Eshwarappa, Sowmya Jaganmurthy, Sidhaartha Maadhyamika",,38
Shikkar,None,,"Action, Drama, Thriller",6.1,2010,M. Padmakumar,"Mohanlal, Lalu Alex, Ananya, Resmi Boban",,527
Hansa: Ek Sanyog,None,135,Drama,9.1,2019,"Santosh Kashyap, 
Dhiraj Verma","Master Ayushman, Istiyak Khan, Vaishnavi Mahant, Akhilendra Mishra",,15
Taandav,None,11,"Short, Comedy, Drama",7.3,2016,Devashish Makhija,"Manoj Bajpayee, Vibhawari Deshpande, Anand Alkunte, Anvita Dutt",,318
Nirmal Anand Ki Puppy,None,100,Drama,9.1,2019,Sandeep Mohan,"Karanveer Khullar, Gillian Pinto, Khushboo Upadhyay, Salmin Sheriff",,20
Durga,None,,"Short, Drama",,2020,Abhishek Roy Sanyal,"Mukti Ravi Das, Sarvari Kashid, Nitesh Mogre, Kritika Pande",,
Mahima Kashi Vishwanath Ki,None,,Drama,8.0,2003,Sanjay Khandelwal,"Kumaar Aadarsh, Lankesh Bhardwaj, Bhupindder Bhoopii, Arun Govil",,8
Kerry on Kutton,None,125,Drama,5.7,2016,Ashok Yadav,"Bhavana Singh Chauhan, Satyajeet Dubey, Aradhana Jagota, Aditya Kumar",,229
Crime: The Dark Side,None,147,Drama,7.6,2018,Rajib Kumar Biswas,"Arpita Karmakar, Debamoy Mukherjee",,5
Aagaah: The Warning,None,,"Drama, Horror, Thriller",3.8,2011,Karan Razdan,"Ila Arun, Anang Desai, Zakhir Hussain, Satish Kaushik",,33
Shahrukh Bola 'Khoobsurat Hai Tu'... And She Believed in It,None,89,"Comedy, Drama",4.5,2010,Makrand Deshpande,"Suzanne Bernert, Nagesh Bhonsle, Pritika Chawla, Sanjay Dadheech",,"1,062"
A Rainy Day,None,89,"Drama, Family, Mystery",4.8,2014,Rajendra Talak,"Sulabha Arya, Subodh Bhave, Harsh Chhaya, Ajinkya Deo",,14
Saapshidi,None,29,"Short, Drama",,2020,Mayura Dolas,"Pranjali Shrikant, Prathamesh Joshi, Ketaki Saraf, Jyoti Subhash",,
Bollywood Villa,None,124,Thriller,5.1,2014,Chandersen Singh,"Arun Bakshi, Piyush Bhalodiya, Deepak Bhatia, Christie Bourcq",,14
"Nagaraja Cholan MA, MLA.",None,155,"Comedy, Drama",4.5,2013,Manivannan,"Anshiba, Varsha Ashwathi, M.S. Bhaskar, Jagan",,64
Bardo,None,135,Drama,,2021,Bhimrao Mude,"Gautam Joglekar, Dipti Joshi, Girish Pardeshi, Anjali Patil",,
Stardust,None,,None,,,,,,
Suvarna Sundari,None,,"Musical, Drama, Fantasy",7.4,1957,Vedantam Raghavaiah,"Akkineni Nageshwara Rao, Saroja Devi B., Shyama, Bipin Gupta",,22
A New Love Ishtory,None,140,Romance,6.2,2013,John Mathew Matthan,"Raqesh Bapat, Ananya Chadha, Gurpreet Kaur Chadha, Smita Jaykar",,92
Gaiir,None,142,Mystery,6.5,2009,Satish Rajwade,"Ila Bhate, Ankush Chaudhari, Shrirang Deshmukh, Mahesh Joshi",,45
Koi Kisise Kum Nahin,None,,"Crime, Drama, Mystery",6.5,1997,Raj N. Sippy,"Milind Gunaji, Shalini Kapoor, Ravi Kishan, Rohit Roy",,33
Nagaari,None,,"Action, Crime, Romance",,2015,Nandeesh,"Vinay Devaraj, Anupama Gowda, Hrithik, Sharath Lohitashwa",,
Nighooda Rahasya,Not Rated,131,None,8.2,1990,Perälä,"Shankar Nag, Geetha, Tara, Thara",,32
Valait,None,,"Comedy, Drama",,,Bhagal Singh,"Gurpreet Ghuggi, Karamjit Anmol, Hilary Davis, Sunny Singh",,
Hello My Dear: Wrong Number,None,129,"Comedy, Thriller",6.5,1986,Priyadarshan,"Mohanlal, Lizy, Menaka, Mukesh",,289
Phir Subah Hogi,None,,Drama,6.9,2012,,"Varun Badola, Gulki Joshi, Anuj Sachdev, Nandish Singh Sandhu",,9
The Smoke Screen,None,13,"Short, Drama, Romance",,2015,Avi Vasu,"Nakul Roshan Sahdev, Ayn Zoya, Kabeer Kathpalia, Chinmaya Sharma",,
Lafzon Mein,None,,"Short, Romance",,2005,,"Tamannaah Bhatia, Abhijeet Sawant",,
Peddarikam,None,134,"Comedy, Drama, Action",7.7,1992,A.M. Rathnam,"Bhanumathi Ramakrishna, Jagapathi Babu, Sukanya, N.N. Pillai",,136
My Friend Pinto,None,100,"Comedy, Crime, Drama",5.3,2011,Raaghav Dar,"Prateik Babbar, Kalki Koechlin, Arjun Mathur, Shruti Seth",,396
The Lion of Punjab,None,155,Action,6.0,2011,Guddu Dhanoa,"Diljit Dosanjh, Vindu Dara Singh, Pooja Tandon, Jividha Sharma",,173
Kamla,None,30,Drama,,2014,,"Nitesh Kalbande, Akshay Kelkar, Vasudha Deshpande, Dipti Ketkar",,
Meet Cute,None,,Drama,,,Deepthi Ganta,"Sathyaraj, Adah Sharma, Aakanksha Singh, Sanchitha Poonacha",,
Ayana,None,,Drama,7.4,2017,Gangadhar Salimath,"Deepak Subramanya, Apoorva Soma, Ramesh Bhat, Sriharsha Hoskere",,127
Yo Yo Honey Singh: Loca,None,4,Music,8.5,2020,Ben Peter,"Simar Kaur, Nicky Pickyy, Yo Yo Honey Singh",,15
Meghdoot,None,,None,6.8,1945,Debaki Bose,"Leela Desai, Shahu Modak",,12
Padmavathi,None,,Drama,,2017,,"Lakshmi Devi, Darshak Gowda, Deepti Manne, Trivikram",,
Ek Aur Mahabharat,None,,History,,1997,,"Suraj Chaddha, Samar Jaisingh, Surendra Pal, Rajendra Gupta",,
Hero Hitler in Love,None,,"Action, Comedy, Romance",3.6,2011,Babbu Mann,"Babbu Mann, Mouni Roy, Bhagwant Mann, Raavi Bal",,133
Bernie,None,155,Family,,2016,Neelima Lonari,"Chaitrali Dongre, Maushmi Hadkar, Raj Hasanalale, Kiran Khoje",,
Saath De Tu Mala,None,22,Drama,,2019,,"Rohan Pednekar, Savita Prabhune, Priyanka Tendolkar, Piyush Ranade",,
Chhuri,None,12,"Short, Drama",7.0,2017,Mansi Jain,"Surveen Chawla, Tisca Chopra, Anurag Kashyap",,303
Maha Sangramam,Not Rated,155,Action,6.2,1985,A. Kodandarami Reddy,"Sobhan Babu, Jayasudha, Krishna, Pradeep Kumar",,7
Back to School,None,,None,,,Satish Mahadu Phuge,"Nishigandha Wad, Saurabh Gokhale, Suresh Vishwakarma, Sneha Chavan",,
Lahariya Luta Ae Raja Ji,None,,Drama,,2010,Rajkumar R. Pandey,"Pakhi Hegde, Ravi Kishan, Pradeep Pandey, Brijesh Tripathi",,
Kenny Sebastian: The Most Interesting Person in the Room,TV-MA,67,Comedy,6.0,2020,"Angshuman Ghosh, 
Neville Shah",Kenneth Sebastian,,"1,018"
Vaana,None,,Romance,6.5,2008,M.S. Raju,"Vinay, Meera Chopra, Ajay, Marieta Castillo",,85
Love You Family,None,,Drama,4.7,2017,Sachindra Sharma,"Kashyap Barbhaya, Ashish Gokhale, Salman Yusuff Khan, Sagarika Neha",,13
Teri Meri Ik Jindri,None,,None,7.1,1975,Dharam Kumar,"Dharmendra, Meena Rai, Veerendra, Jeevan Dhar",,18
Sargam Ki Sadhe Satii,None,,Drama,8.7,2021,,"Nidhi Tiwari, Darshan Jariwala, Ojas Rawal, Anjali Tatrari",,67
Thalattu,None,,Family,8.6,2021,,"Shruthi Raj, Krishna, Tharini Mudaliar, Pollachi Babu",,25
Venkalam,None,,Drama,7.4,1993,Bharathan,"Murali, Manoj K. Jayan, Urvashi, K.P.A.C. Lalitha",,89
Tere Naam,None,160,Drama,,2014,Ajay Srivastava,"Monalisa, Raj Premi, Gauri Shankar, Khesari Lal Yadav",,
Boy Friend,Not Rated,137,"Drama, Romance",7.7,1961,Naresh Saigal,"Shammi Kapoor, Madhubala, Nishi Kohli, Dharmendra",,72
The Y,None,,Horror,,,,Girideva Raaj,,
Hello Ravana,None,,Comedy,,,,Papu Pom Pom,,
Gayyali Gangamma,None,124,Comedy,,1980,Mastan Rao Bheeram,"K.V. Chalam, Chandramohan, Gummadi, Nagabhushanam",,
Andondittu Kaala,None,,None,,2022,Keerthi,"Vinay Rajkumar, Aditi Prabhudeva, V. Ravichandran, Nisha Ravikrishnan",,
Ardhangini - Ek Khoobsurat Jeevan Saathi,None,24,Drama,,2007,,"Shalini Kapoor, Melissa Pais, Sudeepa Singh, Gireesh Sahdev",,
Love in Nepal,Not Rated,143,"Drama, Mystery, Romance",3.7,2004,Rajat Mukherjee,"Sonu Nigam, Flora Saini, Jharana Bajracharya, Sweta Keswani",,132
March 22,None,,Mystery,7.4,2017,Kodulu Ramakrishna,"Shantha Acharya, Aryavardan, Ramesh Bhat, YuvaKishor Govindaraju",,5
Rudra Simha,None,131,Action,,2022,K Manohar Malliah,"Sneha .B, Mythri Reddy, Santosh.T",,
Badami Halwa,None,116,Drama,,2017,Keshava Murthy,"Jeevan Gowda, Manu Samarth, Virat",,
The Honey Bunny Show with Kapil Sharma,None,,"Animation, Comedy",2.1,2020,,"Kapil Sharma, Mubeen Saudagar",,60
Ziprya,None,,Drama,7.8,2018,Kedar Vaidya,"Aman Attar, Hansraj Jagtap, Chinmay Kambli, Saksham Kulkarni",,10
Kadhal Sei,None,,Romance,,2022,K. Ganeshan,"Subash Chandra Bose, Neha, Manobala, Lollu Sabha Manohar",,
Mugam,None,,None,6.3,1999,Gnana Rajasekaran,"Manivannan, Nassar",,32
Untitled Suriya-Jyothika film,None,,None,,,Anjali Menon,"Suriya, Jyotika",,
Khallas: The Beginning of End,Not Rated,121,"Crime, Drama, Romance",4.5,2007,Sumeet Chawla,"Nikita Anand, Sanjeev Dabholkar, Raj Hussein, Jyoti",,17
Fashion Street,None,,Drama,,2022,Chandrakant Singh,"Rahul Dev, Manoj Joshi, Karishma Kotak, Noyonita Lodh",,
King Kong,None,142,"Action, Adventure, Comedy",6.3,1962,Babubhai Mistry,"Kumkum, Dara Singh Randhawa, Chandrashekhar Vaidya, Parveen Choudhary",,53
Oruvan,Not Rated,111,"Crime, Thriller",6.1,2006,Vinoo Anand,"Indrajith Sukumaran, Mala Aravindan, Rajan P. Dev, Shamna Kasim",,39
Main hoon hero no 1,None,,Comedy,8.7,2015,Ajay Kumar Jhaa,"Khesari Lal Yadav, Akshara Singh, Kuldeep Kumar, Anup Arora",,12
Galate Samsara,None,145,Comedy,7.0,1977,C.V. Rajendran,"Vishnuvardhan, Rajinikanth, Manjula, Shubha",,27
Saansein: The Last Breath,None,101,"Horror, Romance",3.0,2016,Rajiv S. Ruia,"Sonarika Bhadoria, Aamir Dalvi, Rajneesh Duggal, Vishal Malhotra",,162
Mr. Paanwala,None,,Comedy,,2019,"Vijay Bhola, 
Surendra Namdeo","Yashpal Sharma, Mita Vashisht, Susheel Vashisht, Daljit Kaur Seema Bedi",,
Phulmania,None,120,Drama,5.8,2019,Lal Vijay Shahdeo,"Komal Singh, Ravi Bhatia, Pranab Chaudhary, Ashok Gope",,27
Sasural Genda Phool 2,None,20,Drama,8.5,2021,,"Jay Soni, Shagun Sharma, Shruti Ulfat, Supriya Pilgaonkar",,41
Blue Quarantine,None,,Short,,,Aeklavya Tomer,"Rajeev Singh, Sapna Basoya, Amit Anand Raut, Khushboo Sawan",,
Sarva Line Vyasta Aahet,None,126,Comedy,5.9,2019,Pradip Mestry,"Rani Agarwal, Satish Agashe, Sanskruti Balgude, Gauravraaj",,32
Himmatvar,Not Rated,149,"Action, Drama",5.6,1996,Talat Jani,"Arun Bakshi, Gajendra Chauhan, Dharmendra, Srilekha Govil",,23
Raave Naa Cheliya,None,125,"Drama, Romance",7.9,2021,N. Maheswara Reddy,"Nemali Anil, Rinku Ghosh, Shubhangi Pant",,15
Bhoomika,Not Rated,125,Drama,5.8,1991,I.V. Sasi,"Jayaram, M.G. Soman, Suresh Gopi, Mukesh",,14
Yuvatha,None,129,None,5.9,2008,Parasuram,"Nikhil Siddharth, Aksha Pardasany, Randhir Gatla, Sayaji Shinde",,52
Kanaa Kanden,None,146,"Romance, Thriller",6.5,2005,K.V. Anand,"Linda Arsenio, Gopika, Srikanth, Prithviraj Sukumaran",,353
Honeymoon,Not Rated,128,"Comedy, Drama, Family",6.8,1973,Hiren Nag,"Leena Chandavarkar, Anil Dhawan, Nazima, Suresh Chatwal",,41
D for Dopidi,None,,"Comedy, Crime",6.0,2013,Siraj Kalla,"Varun Sandesh, Sundeep Kishan, Melanie Chandra, Tanikella Bharani",,102
Hiralal,None,,Biography,7.9,2021,Arun Roy,"Kinjal Nanda, Kharaj Mukherjee, Saswata Chatterjee, Anuska Chakraborty",,202
Marigold,None,,"Comedy, Thriller",,,Raghavendra M. Naik,"Diganth, Cockroach Sudhi, Yash Shetty, Sampath Mythria",,
Tere Mere Phere,None,120,"Comedy, Drama, Romance",5.4,2011,Deepa Sahi,"Vinay Pathak, Riya Sen, Jagrat Desai, Sasha Goradia",,258
