Movie Names,Certificate,Duration,Genre,Rating,Years,Director,Actors,Gross,Votes
Gnana Gange,None,,Drama,,2020,Vinod Kumar,"Shankanada Aravind, Srinivasa Prabhu",,
Psycho Villian Bgm (Soundtrack),None,,Crime,,2021,,,,
Yoga Karenge Hum Log,None,,"Short, Music",,2020,,,,
Tolla Yarran Da,None,,"Short, Music",,2018,Teji Sandhu,Navdeep Brar,,
Konkan Nama,None,,"Documentary, Short",,2019,,Prince Khan,,
In Her Words: The Journey of Indian Women,None,,Documentary,,2017,,Annie Zaidi,,
Sanskara,None,,Drama,,1985,Udaya Shankar Das,"Anita Das, Hemanta Das",,
Jaan Hai tu,None,,"Short, Drama",,2020,,Supriya Mukerji,,
Family,None,,"Short, Family",,2021,Udhaya,Poornima Jayaram,,
Her Life Is My Teacher,None,18,Short,,2008,Craig Volk,Abdul Salam,,
Surya IPS,None,110,Action,,2019,Hemanth Naik K. Holalkere,"Rani Padmaja Chauhan, Ramesh Paltya, Amrutha V. Raj",,
Kairali News,None,,None,1.8,2000,,,,7
Love at Second Sight,None,,Romance,,2020,,"Touqeer Khan, Dia Thakur",,
Chom Aur Sa,None,,Drama,,1982,,,,
Kala Wagh,None,,None,,1931,,Harshadrai Sakerlal Mehta,,
Kosarakkolli,None,,None,,,Sunil Lenus,"Murali Gopy, Anoop Menon",,
Sajandaa,None,,"Short, Music",,2018,,,,
Queer Duck,None,5,"Documentary, Short",,2017,Vishnu Gopinath,Zayir Pathan,,
Amirtham,None,125,Drama,,2006,K. Kannan,"Ganesh, Girish Karnad, Navya Nair",,
Vikram Satvapariksha,None,,None,,1921,,Gajanan V. Sane,,
Tariyan De Loye Loye,None,,"Short, Music",,2015,,,,
Colorbaaj,None,120,Comedy,,2017,Zanane Rajsingh,"Abhinay Banker, Kuntesh Bhatt, Deeksha Joshi, Dev Mehta",,
Teriyan Udeekan,None,,"Short, Drama",,2016,Kranti Pratap Singh,Amita Yadav,,
Parsa Eblis,None,,None,,1927,,Manilal Joshi,,
Kam Chor,None,37,"Short, Romance",,2020,Satish Khabri,"Rahul Kumar Gupta, Nagma Khan, Rahul Kumar, Swati Kumari",,
Ek-Sho-Noi Dhara,None,,None,,1950,Apurba Kumar Mitra,"Biman Bannerjee, Smriti Biswas, Aparna Devi, Molina Devi",,
Rummy Passion Ad: Instant Withdrawals,None,,Short,,2022,"Lakhbir Lovy, 
Dinesh Sudarshan Soi",Vivek Sharma,,
Dreams,None,121,Drama,,2003,M.N. Jayanth,"B.S. Dwarakish, Ganesh, Ruthika",,
Unfollow: Animated,None,2,"Animation, Short",,2020,Rahul Singha,Souvik Singha,,
Reels (Album B.A.E 2021),None,,"Short, Music",,2021,,,,
Lalan Vanjari,None,,None,,1925,Maneklal Patel,"Ermeline, Gangaram, Gulab",,
Y Not Self-Hee,None,25,"Documentary, Short",,2019,,Muhitt Agarwaal,,
Pyar Ni Karda - Gurnav,None,,"Short, Music",,2021,,,,
Nirthasala,None,,None,,1972,A.B. Raj,"Adoor Bhasi, Innocent, Jayabharati, Jayakumari",,
One Black Coffee,None,,Short,,2019,Manoj Mani Mathew,"Manoj Mani Mathew, Babli Das, Kasturi Banerjee, Tarun Chaturvedi",,
Kanal Palarum Paranja Kadha,None,,"Short, Action",,2022,Akhil Aron,"Akhil Aron, Jayasree",,
Nuclear Tango: Why a Hero Fell from Grace,None,52,"Documentary, Thriller, War",,2006,Iqbal Malhotra,Roshan Seth,,
India's Struggle for National Shipping,None,,"Documentary, Short",,1947,,Paul Zils,,
Murphy,None,,None,,,B.S.Pradeep Varma,"H.G. Dattatreya, Roshni Prakash, Prabhu Mundkur, Ila Veermalla",,
A Letter Without Address,None,,Short,,2018,"Rajnishwar Chauhan, 
Shorya Veer Saagar","Ashish Chauhan, Ronit Rana, Shorya Veer Saagar",,
Ishu's Balloon and a Painting that Comes to Life,None,5,"Documentary, Short",5.2,2017,,Amit Dutta,,17
Party Animals: Meet Bros & Poonam Kay feat. Kyra Dut,None,,Music,,2016,"Bosco Martis, 
Rajesh Pandey","Meet Bros, Kyra Dutt",,
Rashode Mein Kaun Tha,None,,"Short, Music",,2020,,"Yashraj Mukhate, Rucha Hasabnis, Giaa Manek, Rupal Patel",,
Gita,None,,Drama,,2008,Surya Teja,"Richard Rishi, Shriya Jha, Hamsa Nandini, Brahmaji",,
Piston Rally Documentary,None,,"Documentary, Short",,2017,,Abhijet Raajput,,
Bhrantri,None,,None,,1928,Jyotish Bannerjee,"Durgadas Bannerjee, Sailen Choudhury, Patience Cooper, Seeta Devi",,
Culture,None,,"Short, Music",,2020,,,,
Khandobachi Aan,None,,None,,1968,Prabhakar Manajirao Nayak,"Chandbibi, Shivajirao Chavan, Usha Chavan, Dhumal",,
Ide Naa Samadhanam,None,,None,,1986,Rajachandra,Murali Mohan,,
Telisi Teliyaka,None,,Drama,,2013,K. Jaya Prakash,"Geetanand, Maithili",,
Good Deed,None,6,"Short, Drama",,2020,Manish Uppal,"Roshni Zita Barret, Tarun Kumar Bhalla, Manish Uppal",,
Chalo Girodpuri,None,36,"Documentary, Short",,2016,Azlan Rain Khan,"Akash Dahariya, Neelam Ram",,
Mysore 150 Km,None,135,Drama,,,Thufayil,"Indrans, Sudheer Karamana, Saikumar, Sunil Sugada",,
Dreams of Light,None,3,"Short, Family",,2021,Bindiya Bulandi Nagpal,"Suhana Bulandi, Chirag Nagpal, Tushar Soni",,
23c,None,43,"Short, Drama, Romance",,2016,,Yaggna Valkiyan,,
Zuali te Unau,None,28,"Short, Drama",,2013,C. Hmingthangvunga,"Florence Vanlalhriatzuali, Jonathan Vanlalbiakhlua, K. Lalnunheli, Lalthakimi",,
Kindari Jogi 2019,None,,"Short, Mystery",,2019,,Hemanth Samya Naik,,
Kalabhimani,None,,None,,1989,B. Srinivas,T.N. Balakrishna,,
Paathi Aakashathinum Paathi Bhoomikkum Udamakal,None,39,"Documentary, Short",,2020,,Georgy Abraham,,
Prathidhawani,None,,None,,1971,Vipindas,"Raghavan, Rani Chandra, Vasu Pradeep, T.P. Radhamani",,
D E V: Rang,None,,"Short, Music",,2020,,Sarb Malhi,,
Matira Bandhana,None,120,Drama,,2012,Himansu Khatua,"Mihir Das, Hara Rath",,
Bharathi,None,,Drama,,2006,Krishne Gowda,"Damini, Krishne Gowda, Sadhana",,
Ghar Ghar ki... Khuli Khidki,None,,"Short, Drama",,2013,Vishal Vijay More,"Cyli Khare, Subodh Solanki",,
Death Offers Life - Last Moments of Vincent Van Gogh,None,8,"Short, Drama",4.6,2019,Saheer Abbas,"Rashin Khan, Anuroop Thekkumkadan",,8
Dancing in the Shifting Sands,None,,"Short, Drama",,2013,,Pooja Sampath,,
Gowri Kalyanam,None,,None,6.8,1983,,Visu,,5
Shesh Path,None,,None,,1930,Phani Burma,"Mani Burma, Phani Burma, Bankim Dutta, Sushilabala",,
Going to School in India,None,40,"Documentary, Short",,2005,,"Vinnil Markan, Anupam Mishra, Aseem Misra, Vikash Nowlakha",,
Adale Jahanir,None,,None,,1930,Anand Prasad Kapoor,"Balabhai, Promoth Bose, B. Khen, Nandram",,
Love Dashuri,None,6,"Short, Romance",9.2,2021,Yugesh Ganesh,"Karthik, Muthuraj, Raksha, Samyuktha",,11
Scratch,None,17,"Short, Drama",9.0,2016,Vishal Jejurkar,"Yash Aher, Sachin Ahire, Shailaja Malode",,5
New Normal,None,5,Short,,2020,Aarav Sinha,Aarav Sinha,,
Fear,None,9,"Short, Thriller",,2015,Satish Chandra,"Vaishnavi Choudhary, Trishank Reddy",,
North East Programme,None,,None,,2000,,,,
Sinhal Dweep Ki Sundari,None,161,Action,,1937,Kikubhai Desai,"Gohar Jan, Mehrunissa, Mirajkar, Navinchandra",,
Zakhmi Kunku,None,134,Crime,,1995,Ramesh Gangane,"Chetan Dalvi, Alka Kubal, Surekha Kudachi, Deepjyoti Naik",,
David,None,6,"Short, Comedy, Drama",,2015,Jembukeswaran Rethina S,"Lauren Farrell, David Joseph, Maria-Lisa Geyer, Christopher S Gibb",,
Viduthalai,None,170,None,,1954,K. Ramnoth,"T. Kirshna Kumari, R.S. Manohar, Peer Mohammed, Chittor V. Nagaiah",,
Premi Pankhide,None,,None,,1931,,Nagendra Mazumbar,,
Dinner with the Dons: India,None,,Short,,2017,,Sajit Warrier,,
Bhakta Sudhanva,None,,None,,1923,,,,
Pramugar,None,,Action,,2020,J.P. Alagar,Sathyaraj,,
Twisted: lets chase each other,None,,"Short, Thriller",,2021,Alfa Aryan,"Alfa Aryan, Kartik Meena, Neelu Sarkanya",,
Antharya,None,,"Short, Drama, Thriller",,2018,Rakesh Kadri,"Shailashree Mulki, Vineet, Pratheek Attavar, Varsha Acharya",,
Secret Messages,None,11,"Short, Drama",,2019,Jyotiprakash,"Shalini Mishra, Tasneem Khan, Mudit Bhatnagar, Pawan Kaushal",,
Ashroochi Zali Phule (Play),None,,Drama,,1963,,"Kashinath Ghanekar, Chittaranjan Kolhatkar, Prabhakar Pansikar",,
The Mission Girl,None,,None,,1927,Homi Master,"Limaye Heera, Khalil, Mani, Raja Sandow P.K.",,
The Handicapped Colony,None,6,"Documentary, Short, Biography",,2013,"Samir Nerkar, 
Ashok Jain",Abhijeet Singh Yadav,,
She Never Knew,None,8,"Short, Thriller",,2011,A.R. Raghavendran,"Lakshmi, Anand Venkatramani",,
Let's talk,None,19,"Documentary, Short",,2017,,Ankita Gupta,,
Bullet Wale Saiyaan,None,,Music,,2019,Sandy Taneja,Pinky Maidasani,,
Thangapaambu,None,,Drama,,2010,Balamurugan .G.,"Karthikeyan, Srirekha, Vayola",,
Kasam Lee Hain,None,,"Short, Drama",,1996,,"Juhi Chawla, Anu Malik",,
ICAI - 70 Years of Excellence,None,12,"Short, Talk-Show",,2018,Aamil Keeyan Khan,Boman Irani,,
Maranam Meenda Jananam,None,19,"Short, Thriller",,,Praveen Giri,"Edwin, Praveen Giri, Gautaman Loganathan, Sharma",,
Fighting Queen,None,,Action,,1956,Nari Ghadiali,"John Cawas, Fearless Nadia, Habib, Pramila",,
Ayyash Ladkiyan,None,,Thriller,,1999,,"Amrutha, Bashkar, Kiran Das",,
Present,None,,"Short, Drama",,2020,Saurabh Dixit,"Meeta Jeswani, Arpit Yadav",,
Jeler Meye,None,,None,,1926,Jyotish Bannerjee,"Durgadas Bannerjee, A.K. Chakraborty, Kalidas Mukherjee",,
A Huge Spoon of Love,None,,"Animation, Short",,2013,,Kailash Choudhary,,
Ending of Mizuko Pavati,None,,"Documentary, Short",,2015,,Arm Vin,,
Mano Vijaya,None,,None,,1926,Shree Nath Patankar,"K.B. Athavale, Nargis, Takle",,
Aggiramudu,None,,None,6.3,1990,S.S. Ravichandra,"Venkatesh Daggubati, Amala Akkineni, Sharada, Kota Srinivasa Rao",,14
Devil's Paradise,None,15,"Short, Drama",,2013,"Mohd Feroz Qureshi, 
Mohdferoz Qureshi","Esha Pathak, Suhaans Rout, Mahesh Tambe",,
Sayba Dhola,None,,Drama,,2018,Bhagwan Vaghela,Marjina Diwan,,
Garbage Bin Meals,None,30,"Documentary, Short",,2017,,Satyakam Phukan,,
Manje Kaye (Spidy j & Surya),None,,"Short, Music",,2020,Spidy,"Spidy, Surya",,
Sindoore Megh,None,,Drama,,1964,Sushil Ghosh,"Anil Chatterjee, Ruma Guha Thakurta, Madhavi Mukherjee",,
This Is Not Funny,None,78,"Comedy, Drama",,2013,Sounak Kar,"Sourav Biswas, Sounak Kar, Joohi Akhtar Khan, Rajorshi Bhattacharya",,
Blackout,None,20,"Short, Drama, Mystery",,2016,,Raghav Pasricha,,
The Epitaph,None,20,"Short, Drama",,2022,Paski,"Neena Kurup, Priya Srijith, Zeenath",,
Mamatala Kovela,None,,None,,2021,,"Akash, Pragathi, Srilakshmi",,
Vichitra Vivaham,Not Rated,143,Drama,,1973,Bhanumathi Ramakrishna,"Gummadi, Bhanumathi Ramakrishna",,
Ek Lagnachi Gostha,None,,Drama,,2018,Deepak Kadam,"Mangesh Desai, Deepjyoti Naik, Usha Naik, Nisha Parulekar",,
The Calling,None,3,"Short, Drama",,2015,,,,
Kaker Kolkata,None,15,"Documentary, Short, Family",,2013,,"Rowena Potts, Baidehi Sengupta",,
Jacob's Pond,None,10,"Short, Drama, Family",,2015,,Sasha John,,
Acche Din,None,,Short,,2021,Surya Trivedi,"Shrenik Jain, Neeraj Maywad, Surya Trivedi",,
Colors of Happiness,None,15,"Short, Drama",,2020,Prem Rathod,"Jeet Anand, Mitesh Gajjar, Mehul Maitrak, Aman Patel",,
Bhakta Lakshmidas,None,,None,,1933,,Khodidas Chunilal Panchal,,
Muzaffarnagar,None,,"Short, Drama",,2016,,Deepak Adhyay,,
Theekkadal,None,,"Action, Drama, Thriller",,1980,Navodaya Appachan,"Prem Nazir, Madhu, Sukumaran, Srividya",,
Sangharsha,None,,None,7.8,1993,Sunil Kumar Desai,"Shankanada Anjanappa, Avinash, Ramesh Bhat, Geetha",,19
Truth,None,,Short,,2015,,Sajteja,,
Abar Ashbo Phire,None,5,"Short, Drama",,2019,Arpan Basak,"Sritama, Supratim",,
Laapata,None,,Thriller,,1990,Sushil Deshpande,"Benjamin Gilani, Kishore Namit, Deepti Naval",,
She,None,,"Short, Drama",,2020,Aman Punia,"Akshey Bhardwaj, Gitanjali, Amandeep Khatri, Prerna Sharma",,
Love you Zindagi-8,None,26,"Short, Drama",,2021,Balu Mahendra,"Amardeep Chowdary, Imran Khan, Mamatha Narayan, Shilpa Reddy",,
Premante,None,,Short,,2016,,Mouli,,
Shudh Hawa: Air Pollution,None,,"Short, Music",,2019,,Shravana Shrivastava,,
Very Much Sane,None,11,"Short, Drama, Mystery",,2011,Kirtiman Singh,Kirtiman Singh,,
Varam,None,,"Short, Thriller",,2017,,Nithish Karingula,,
"Dr. Krupesh Thacker, Vacha Thacker & Parv Thacker: Dhingli",None,,"Short, Family, Music",,2020,Krupesh Thacker,"Parv Fusion Band, Krupesh Thacker, Parv Thacker, Vacha Thacker",,
Between,None,,"Short, Drama",,2016,Rajesh Tailang,"Aakash Dahiya, Suparna Moitra, Rajesh Tailang",,
Marmaveeran,None,,None,,1956,T.R. Raghunath,"N.T. Rama Rao, Sriram, Rajasulochana, M.N. Rajam",,
Loner Lost (in)Sanity,None,5,"Short, Drama, Horror",7.4,2011,Samik Roy Choudhury,"Nikhil Attri, Samidha Nagwekar",,11
Eighteen,None,,"Short, Drama",,2018,,Kkunal Shinde,,
Morning Assembly,None,12,"Short, Drama",,2017,Gaurav Nagesh,"Saurav Khurana, Komal Singh, Sandeep Verma, Chetan Sahni",,
Pandemic,None,,"Short, Drama",,2020,Suraj Dalvi,Suraj Dalvi,,
Premare Rakhichi 100 Ru 100,None,128,Drama,,2019,Sanjay Nayak,"Aiswarya Behera, Riya Dey, Manoranjan Bulu Mallick, Jyoti Ranjan Nayak",,
Freedom Song,None,8,"Animation, Short",,2003,,Narayan Shi,,
Paokhum Ama,None,,None,5.8,1983,,Aribam Syam Sharma,,8
Gobardhan Sorit,None,,Drama,,2019,Jayanta Goswami,"Swagata Bharali, Arun Hazarika",,
Bayalu Deepa,None,140,Drama,,1998,D.A. Upadhya,"Bhagyashree, Vaijanath Biradar, Geetha, Bank Janardhan",,
White Man Eats India,None,21,"Documentary, Short, History",,2014,,Dylan Lowry,,
Baidyanath 2020,None,1,"Short, Family",,2020,,Himanshu Tiwari,,
Shabash Ramu,None,,Comedy,,1993,,"Aamani, Brahmanandam, Vinod Kumar",,
Azhagana En Charupriya,None,,Drama,,2017,Mani Shankar Iyer,"Ganesh Gopinath, Shwetha Krishnan, Gopal, Pyramid Natarajan",,
101 Smart Cities of India: Before 5G,None,,Documentary,,,,,,
Ahilyoddhar,None,,None,,1919,,Gajanan V. Sane,,
Resham,None,,Drama,,1952,,Lekhraj Bhakri,,
Song of Life,None,,None,,1930,G.P. Pawar,Lalita Pawar,,
Do Shabd,None,,Drama,,1983,,Jugal Hansraj,,
The Doctor Will See You Now,None,6,"Short, Drama",,2019,Sparsh Srivastava,"Vir Hirani, Aditya Kothari, Anmol Sharma",,
Yaan Kanape Change!,None,47,Drama,,2021,Rakesh Kadri,"Karthik Attavr, Aravind Bolar, Sooraj Bolar, Prajwal Pandeshwar",,
Kaavilamma,None,,None,,1977,N. Sankaran Nair,"Madhu, Jayan, Sheela, Jagathi Sreekumar",,
Apni Chhaya,None,,None,,1950,P.L. Santoshi,"Sulochana Chatterjee, Balwant Singh, Radhakrishan, Mumtaz Ali",,
Surjo the Boss,None,119,Drama,,2017,Mrityunjoy Bhakta,"Avijit Banik, Samir Biswas, Rahul Burman, Rizwan Khan",,
Beghadi Mauj,None,,None,,1927,G. Devare Narayan,"Jamuna, Patel Rustomji, Rajababu Thomas, R.N. Vaidya",,
Confession,None,3,"Short, Thriller",,2007,Sanjay Grover,"Shiv Jhala, Faizan Khwaza, Rahil Tandon",,
Khandana Bhava - A Playback,None,,"Short, Music",,2019,Rajarshi Sarkar,Gaurav Mod,,
Link-Don't click on it,None,,"Short, Horror",,2020,"Nidhi Patel, 
Pooja Patel",Pooja Patel,,
Dhoop Chhaya,None,,Drama,,1962,Chitta Bose,"Chhabi Biswas, Biswajeet Chatterjee, Tarun Kumar Chatterjee, Aparna Devi",,
"Woh Lamhe, Rap Version (Mad-X ft. Shweta)",None,,"Short, Music",,2020,Hardik Manmode,"Rajiv Potpite, Shweta Rokade",,
Neo,None,3,"Short, Mystery",,2019,Sree Ganesh Parashuram,"Sunil Gujjar, Ritvik Muralidhar, Pooja Shetty",,
Sorathi Yoddho,None,,None,,1931,,Fram Sethna,,
Underloved,None,,"Short, Thriller",,2020,,Aashish Vishwakarma,,
Dilli Theke Kolkata,None,,Drama,,1961,Sushil Ghosh,"Jahar Roy, Utpal Dutt",,
Marapurani Talli,Not Rated,147,Musical,,1972,,"Pandari Bai, Krishna, Vanisri",,
Party,None,,None,,,Vinayakan,Vinayakan,,
Across the Tables,None,12,"Short, Drama",,2019,Sudharshan Narayanan,"Anjana Jayaprakash, Rajan Krishnamurthy, Sidharth Varma",,
Raj Gari Gadhi,None,,"Short, Horror",,2021,Rajesh Thogarla,Raju Regulla,,
Pati Patni,Not Rated,143,None,,1929,Chandulal Shah,"Gohar Jan, K. Narayan Kale, Mubarak Mechant, Raja Sandow P.K.",,
Director's Cut with Kabir Bedi,None,,Talk-Show,,2008,,"Farhan Akhtar, Kabir Bedi, Aamir Khan, Nagesh Kukunoor",,
Mujhko Teri Kasam,None,,Romance,,1999,,,,
Anokha Prem,None,,None,,1934,F.R. Irani,"Rajkumari, Jagdish Sethi",,
The Lucky Stone,None,11,"Short, Drama, Family",,2014,Ashwani Thakur,"Ganesh Bhagwan Bhai, Vishal Shah, Ashwani Thakur, Aarti Maniyar",,
Aada Vandha Deivam,None,,Romance,,1960,P. Neelakantan,"Anjali Devi, Saroja E.V., T.R. Mahalingam, Lakshmi Prabha",,
Chhotto Nayak,None,,Comedy,,1977,Shakti Banerjee,"Ajitesh Bannerjee, Bhanu Bannerjee, Biswajeet Chatterjee, Tarun Kumar Chatterjee",,
Pachhtava,None,,Drama,,1986,Anil Ghosh,"Ravi Kaushal, Sujit Kumar, Sunita",,
The Visit,None,36,"Short, Drama",,2014,Aditya Gowtham,"Sanchari Mahapatra, Kaajal Oza Vaidya, Mruga Thakkar",,
The Cherry on Top,None,15,"Short, Drama",,2005,"Nitya Mehra, 
Ayesha Sood","Op Dimri, Amir Malik",,
Sochna,None,,Drama,,2001,,,,
Inka Safar Shuru: Raghupati Raghav Raja Ram,None,108,Drama,,2013,Rajesh Krishna Tiwari,"Abhay Bhargava, Shakti Kapoor, Mustaq Khan, Mukesh Khanna",,
Shanku Pushpam,None,,None,,1977,Baby,"Bahadur, Nilambur Balan, Kunchan, K.P.A.C. Lalitha",,
Rupak Tiary,None,,"Short, Music",,2018,,,,
Aariyar,None,10,"Short, Thriller",,2014,Thamizhz Thiyagarajan,"Durai, Kathick, Ravinesh, Thamizhz Thiyagarajan",,
Rab Kare Tu Bhi,None,5,"Short, Musical, Romance",,2021,Vishal Chaturvedi,"Zoya Afroz, Manvir Singh",,
Stop Violence: An Aj Creative Frames Initiative,None,5,"Documentary, Short",,2013,,Anji Badam,,
CyberaCops - Lady Cops,None,,Short,,2014,,Pep Figueiredo,,
Bangalee,None,142,Drama,,1936,Charu Roy,"Manoranjan Bhattacharya, Tulsi Lahiri, Dhiraj Bhattacharya, Sarat Chatterjee",,
Smoke Choke,None,9,"Short, Thriller",,2017,Raghuveer Prasad,Raghuveer Prasad,,
Masur Chi Aitihasik Yashogatha,None,,"Short, Biography",,2021,Ramkumar Shedge,Uday Sabnis,,
I owe you something 'maa',None,,"Short, Family",,2011,,Trishna Chandra,,
Lighting the Himalayas 2016,None,,Documentary,,2016,,Aamir Rafiq Peerzada,,
The Fantasy,None,3,"Short, Fantasy",,2020,Prashant Srivastav,"Purnima Ahuja, Basant Kumar, Anjali Nigam, Praveen Singh",,
Rimli,None,,None,,2021,,Koushik Nag,,
Anthapura,None,22,Romance,,2015,,,,
Kadungalloor Kalaham,None,,Comedy,,2022,,"Prasant Murali, Zhinz Shan",,
Pyar Se Dekho Zara,None,,Drama,,2013,,Amit Sharma,,
Care... A Little More,None,,"Documentary, Short",,1971,,S.N.S. Sastry,,
Marg Maza Aekala,None,,Drama,,2015,Satish Ranadive,"Ajinkya Deo, Sulabha Deshpande, Alka Kubal, Supriya Pathare",,
Nagin Ke Do Dushman,None,,"Action, Drama, Fantasy",,1988,,"Govardhan Asrani, Iftekhar, Jayshree Talpade",,
Fond,None,,"Short, Family",,2021,Manjinder Buttar,Jindu Bhullar,,
Shree Muktajeevan Swamibapa,None,,Documentary,,2008,,Nishit Jadawala,,
Fatal,None,,"Short, Horror",,2021,Anku Parashar,Anku Parashar,,
Beautiful,None,,"Short, Music",,2020,,Nitish Chandra,,
Jatt Vs Rabb,None,,"Short, Music",,2017,,"Karamjit Cheema, Music Engineer, Rupinder Rupi, Jarnail Singh",,
Beinsaafi,None,,Action,,1981,,I.V. Sasi,,
Jeevan Saathi,None,,Drama,,1957,R.S. Tara,"Ashok Kumar, Usha Kiran, Anoop Kumar, Jabeen Jalil",,
The Shovel,None,,"Short, Mystery",,2015,Karmaditya Bagga,"Mayank Arora, Karmaditya Bagga",,
Kalyani,None,,Drama,,1997,S. Narayan,"Chippy, Kumar Govind, Charan Raj",,
Daagg,None,,"Short, Horror",,2020,Anurag Anand,"Surbhi Thakur, Saurrabh Agnihotri, Shruti Rohta, Shubham Sharma",,
Pari Mahal,None,,Drama,,2003,Bikash Das,"Moumita Gupta, Harihara Mahapatra, Siddhanta Mahapatra, Maiphus",,
Sadarangam,None,,None,,1984,,B. Bhaskara Rao,,
Achchhe Din,None,,"Short, Drama",8.3,2016,Aron Mitr,"Shashwat Deep, Vijay Kumar, Chandra Mohan Mahendru, Anand Zareef Malik",,7
Chorekanta,None,,None,,1931,,Charu Roy,,
Pandava Agyathavas,None,,None,,1930,,Y.V. Rao,,
FU... OK?,None,,Comedy,,,,,,
Seema Sagar,None,18,"Short, Drama",,2020,Prakash Saini,"Amit Bhardwaj, Anju Gaur",,
Meri Khwahish,None,,None,,1941,,Sharifa,,
Mejdidi,None,,Drama,,1950,"Binoy Chatterjee, 
Ajoy Kar","Sikharani Bag, Tulsi Chakraborty, Nripati Chatterjee, Asha Devi",,
Swargarajyam,None,,None,,1962,P.B. Unni,"Ambika, K.P. Ummer, Kunjandi, T.S. Muthaiah",,
Dallali,None,,None,,1952,Shanker D. Singh,"T.N. Balakrishna, Pratima Devi, Harini, Sampath",,
Chal Mohana Ranga,None,,None,,1937,,Chittajalu Pullayya,,
Kaalan,None,,None,,1984,,Raj Bharat,,
The Conspiracy of Silence,None,26,"Documentary, Short",,2021,,Sriram Raja,,
Tirugubatu,None,,None,,1950,P. Pullaiah,Narayana Rao C.H.,,
Praveshamaa,None,,"Short, Horror",,2022,Khan Shamun,"Pankaj Berry, Shrashti Maheshwari, Singh Shiva, Mohit Prajapati",,
Humans,None,4,Short,,2020,Shubham Beluse,Swananda Deshmukh,,
Pattharar Kahini,None,,Drama,,1950,Deb Narayan Gupta,"Dhiraj Bhattacharya, Ahindra Choudhury, Shyam Laha, Basanta Sen",,
My Friend Heera,None,,"Short, Drama",,2012,"Amit Gupta, 
Aryaman Agrawal, 
Shilpi Gupta, 
Pramit Gupta","Master Rahee, Master Vishal, Master Neetu, Amit Gupta",,
Bhangela Shikkano Bhed,None,,None,,1931,,Saqi,,
Reincarnation,None,,"Short, Drama",,2012,"Gaurav Bakshi, 
Kanika Sehgal","Sumeet Raghavan, Sushil Tyagi",,
Shanghai Dry,None,25,"Documentary, Short",,2017,,Sarah Li,,
Swachh Bharat Abhiyaan and Boyfriend,None,,"Short, Comedy",,2018,Azaad Bharti,"Amit Kantoor, Kcarren Rajput, Sumati Solanki",,
Saanjh,None,11,Short,,2017,Gaurav,"Gaurav, Anurag Pradhan, Ashwini Rai",,
Tera Hua,None,,Music,,2021,Anurag Nirmalkar,"Alisha Joshi, Piyush Singh Thakur",,
Cricket Connected (Tamil),None,,Sport,,2020,,,,
Little Passenger,None,7,"Short, Family",,2010,Joseph Karaparambil,"Isabel Karaparambil, Jacob Karaparambil",,
Chuppi-Silence is deadly,None,,Short,,2021,Avtansh Dubey,Thanima Francis,,
Any Time Hekdi,None,,"Action, Comedy, Drama",,2022,"Parmod Panwar, 
R.K. Prajapati, 
Govind Lugriya","R.K. Prajapati, Sonam Patani, Suresh Arora, Rafiq Rajasthani",,
Ada-2,None,,"Short, Romance",,2014,Minti Anirudh Mishra,"Mamal Bhanushali, Rahul Jain, Latha, Minti Anirudh Mishra",,
Raat Dastey,None,,None,,1983,,Niren Lahiri,,
Maa,None,,"Short, Drama",,2019,,Rudranil Tikadar,,
Dhoop Ka Rang,None,,Short,,2020,,,,
Gubbi,None,,Drama,,2010,Vijay,"Achyuth Kumar, Mico Nagaraj, Patre Nagaraj, Reema",,
Aashiq Upgraded,None,15,"Short, Romance",,2015,Ajit Dubey,"Prashant Dwivedi, Rahul Pandey, Tanushree",,
Bhool Ek Nasihat,None,,"Short, Drama",,2018,,"Prakash Tiwari Madhur, Naseem Siddhiqui",,
Main Zindagi Hoon,None,40,"Short, Thriller",,2009,Prashant Bhilare,"Sakshi Barve, Sameer Kalbhor, Pranay Kandey, Junaid Kodil",,
Hetthare Hennane Herabeku,None,,Drama,,2007,Om Sai Prakash,"S.P. Balasubrahmanyam, Bank Janardhan, Lakshmi",,
Prema Samrat,None,,Drama,,1987,,Mohan Gandhi,,
Sukhi Pariwar,None,,None,,1979,Dharam Kumar,"Dheeraj Kumar, Zaheera, Mahendra Sandhu, Nazneen",,
Solace II,None,,"Short, Sci-Fi",,2020,Aby P. Johnson,Aby P. Johnson,,
Orient Jewellers TVC: Sonay Thakuk Sansar,None,,Short,,2018,Abhijit Das,Sharmila Tagore,,
Nadir Paare Aamar Bari,None,,"Action, Drama, Romance",,2001,Dilip Bosu,"Pranab Bandopadhyay, Sandip Banerjee, Arun Bannerjee, Nimu Bhowmick",,
