Movie Names,Certificate,Duration,Genre,Rating,Years,Director,Actors,Gross,Votes
Bahu,None,,"Drama, Family",7.6,1955,"Shakti Samanta, 
Chaman Lal Pahwa","Karan Dewan, Usha Kiran, Mehmood, Shashikala Jawalkar",,13
Rakshabandhan TVC,TV-Y,,Short,,2020,Jay Sondagar,"Sondagar Hirva, Jay Sondagar",,
Uyarum Njan Naadake,Not Rated,129,None,6.8,1985,P. Chandrakumar,"Mohanlal, Venu Nagavalli, Balan K. Nair, T.G. Ravi",,23
Badnam Gali,None,,Thriller,,1990,,"Harish, Raghavi, Sugandhi",,
Aaj Ka Gunda Raaj,None,,Action,6.6,2006,,"Mahesh Anand, Tanikella Bharani, Gulshan Grover, Milind Gunaji",,56
Zakaas,None,125,Comedy,6.8,2011,Ankush Chaudhari,"Ankush Chaudhari, Nitin Jadhav, Jitendra Joshi, Amruta Khanvilkar",,35
Where Is Najeeb,None,,"Short, Drama",7.9,2017,Shadab Siddiqui,"Harshit, Ali Khan, Irfan Khan, Rohit Kp",,7
Adharm,None,,Action,6.6,2006,Adeep Singh,"Rahul Dev, Mayuri Kango, Rocky Khanna, Anupam Kher",,13
ESPN FC,None,,Talk-Show,,2017,,"Julien Laurens, Gabriele Marcotti",,
Father's Day Tribute,None,3,"Short, Music",,2019,Arhima Sharma,"Piyush Agnihotri, Shree Shah, Kaurwakee Vasistha",,
Roshogulla,None,,"Short, Drama",,2021,Lucky Hansraj,"Saurabh Goyal, Komal Unawnay",,
Virus,None,,Family,,2007,Shankar,"Sajitha Beti, Abhinay Kinger, Sreekanth Menon, Noble Moockan",,
Red River,None,,Drama,,,Ashok R. Nath,Vishnu Unnikrishnan,,
Chander Kachhakachhi,None,,Drama,8.1,1976,Dilip Mukherjee,"Uttam Kumar, Satya Bannerjee, Tarun Kumar Chatterjee, Anup Kumar",,13
Poompuhar,None,,None,8.0,1964,P. Neelakantan,"Aachi Manorama, Nagesh, Rajasree, S.S. Rajendran",,17
Grohon,None,100,Drama,7.0,2020,Priyadarshi Banerjee,"Phalguni Chatterjee, Sagnik Chatterjee, Shaheb Chattopadhyay, GoArif",,21
Raat Ke Rahi,None,,"Action, Crime, Drama",6.6,1959,Naseem,"Shammi Kapoor, Jabeen Jalil, Anwar Hussain, Iftekhar",,23
Chhorii 2,None,,Horror,,,Vishal Furia,Nushrratt Bharuccha,,
Aaj Ka Parshuram,None,,Action,,1992,Satya Murthy G.,"Nagendra, Disco Shanti",,
Parivartan,None,130,Drama,,1972,D.S. Sultania,"Utpal Dutt, Ranjit Mallick, Heena Kausar, Monisha",,
Vaalujada,None,,"Action, Romance, Thriller",,2017,Ramanaw Mallam,"Dhansika, Kalpalatha, Gautham Kumar, Simhavahini Nagaraju",,
Chella Pilli,None,,"Comedy, Romance",,2013,Sai Krishna Kudla,"Vijay Raghavendra, Aishwarya Nag, Sadananda Gowda, Shobharaj",,
Atumgiri,None,,Romance,7.1,2017,Pradeep Tonge,"Manani Durge, Hansraj Jagtap, Chhaya Kadam, Rajeshwari Kharat",,14
Vinodam,None,,Comedy,7.1,1996,S.V. Krishna Reddy,"Meka Srikanth, Ravali, Mohammad Ali, Babu Mohan",,104
My Last Mistake,None,7,"Short, Drama",,2018,Arshad Siddiqui,"Pankaj Berry, Sayeed Aman Miyan, Aditi Parihar, Navni Parihar",,
Jane,None,16,"Short, Drama",,2021,Smriti Thakur,"Akanksha Hajari, Mithila",,
Wherefrom the Words Turn Back,None,4,"Short, Fantasy",,2005,,Ani Thomas,,
Aalippazham,None,,None,,2002,,,,
Piya Milan,None,132,"Action, Adventure, Drama",4.5,1958,T.R. Raghunath,"Vyjayanthimala, Rajasulochana, M.N. Rajam, Helen",,13
The Divorce Party,None,,Comedy,,2018,,Jasraj Singh Bhatti,,
Myoho,None,120,Drama,7.5,2012,Ranjan Shandilya,"Kanwaljeet Singh, Yashpal Sharma, Malay Chakrabarty, Brijendra Kala",,16
Kokhon Tomar Asbe Telephone,None,,"Comedy, Romance",4.7,2014,Arindam Dey,"Arjun Chakrabarty, Bobby Chakraborty, Sneha",,10
Untitled Suresh Ravi film,None,,Thriller,,,Perumal Varadhan,"Suresh Ravi, Asha Gowda, Nizhalgal Ravi, Bose Venkat",,
Talluq,None,,"Short, Drama",,,Sritama Dutta,"Anupriya Goenka, Vinay Pathak, Ddarsh Prajapati",,
Zakhmi Sherni,None,,Action,3.8,2001,Surinder Kapoor,"Birbal, Hemant Birje, Dharmendra, K.K. Goswami",,11
Nakshi Kantha,None,,Drama,2.7,2018,,"Suman Dey, Manali Dey, Suman De, Manali De",,13
Katti Batti,None,,Family,,2018,,"Ashwini Kasar, Pushkar Sarad",,
Kudumbasree Travels,None,133,"Comedy, Drama",3.0,2011,Kiran,"Advaith Ajay, Bhavana, Deepika, Kalabhavan Haneef",,88
Sarkari Berojgar,None,10,Comedy,9.3,2020,,"Arun Kushwah, Neha d Bhriguvanshi, Vaibhav Shukla",,42
Muddula Krishnaiah,None,,"Action, Family, Musical",8.4,1986,Kodi Ramakrishna,"Nandamuri Balakrishna, Radha, Sharada, Vijayshanti",,37
Utkarsha,None,,None,,1990,Sunil Kumar Desai,"Akhila, Ambareesh, Shankanada Anjanappa, Avinash",,
Jazbaat,None,,Romance,2.0,1994,Anant Balani,"Suchitra Krishnamoorthi, Rohit Roy, Karan Roy, Mohnish Behl",,35
Yudh Shankh,None,,Romance,,2018,Iqbal Baksh,"Chandni Gupta, Sikander Khan, Amrish Singh, Sushil Singh",,
Chaukat (Frame),None,13,Short,,2016,Umesh Bagade,"Komal Apake, Vijay Pawar",,
"U, Bomsi N Me",None,,Comedy,7.9,2005,Jairaj Padmanabhan,"Bobby Bahal, Kenneth Desai, Vivek Madan, Rup Magon",,16
Soan Papdi,None,,"Comedy, Crime, Thriller",7.6,2015,Sivani,"Manobala, Niranjana, Priya, Pattimandram Raja",,10
Aag Lag Gayee,None,,"Short, Musical",5.5,1995,,"Sheeba Agarwal, Salman Khan",,32
Patel Paachho Na Pade Thakor Koi Thi Na Dare,None,155,Drama,,2016,Harry Baraiya,"Umesh Barot, Pari Gujarat, Jagdish Thakor",,
Happy Ending,None,,Romance,8.1,2015,V. Jayashankarr,"Aishwarya Gorak, Svethlana, Manoj Krishna Tanneru, Ravi Siva Teja",,18
Awaz Dil Se Dil Tak,None,,Drama,,2003,,"Amit Sadh, Ram Kapoor, Moonmoon Banerjee, Indu Verma",,
Sri Gauri Mahathyam,None,172,"Drama, Fantasy",,1956,Yoganand,"N.T. Rama Rao, Sriranjani",,
Punish Me Die,None,,"Short, Crime",,2015,Partha Sarathi Manna,Rohan,,
Michael's Coffee House,None,,Drama,,2021,Anil Philip,"Margret Antony, Jinse Baskar, Rony David, Dheeraj Denny",,
Down to Earth Part I: The Friendly Planet,None,,Animation,,1973,,Ram Mohan,,
Ka R Deva,None,,Romance,,2022,Ranjit Dashrath Jadhav,"Monalisa Bagal, Mayur Lad",,
Freedom at Evening?,None,9,"Short, Drama",8.5,2021,Duvara,"Riyaz Ahmed, Akash, Adhesh Bala, Dakshita",,12
Vartul (Circle),None,18,Short,9.5,2009,Santosh Ram,"Ajinkya Bhise, Rohan Choudhari, Jayesh Dikhale, Kalyan Gadgil",,24
Jeeva (2009 film),None,,Romance,5.4,2009,Prabhu Srinivas,"Prajwal Devaraj, Rangayana Raghu, Ruthuva",,5
The Art and Science of Sex,None,,Documentary,,2016,Korak Day,Korak Day,,
"1984, When the Sun Didn't Rise",None,,Documentary,8.7,2017,,Teenaa Kaur,,6
Paranjothi,None,,Drama,,2015,Gobu Balaji,"Ansiba, Geetha, 'Ganja' Karuppu, Vijay Kumar",,
Nishan Danka,None,,Adventure,,1952,Jayant Desai,"Shyama, Jeevan Dhar, Tabassum Govil, Ranjan",,
Songs of Silence,None,,"Short, Drama",,2020,Sukhwant Dhadda,"Priya Singh Aggarwal, Ranjita Chakravarty, Yoltzin Q. Delgado, Abhijith Jain",,
Thariode: The Lost City,None,,"Adventure, Drama, History",,,Nirmal Baby Varghese,"Roger Ward, Bill Hutchens, Alexx O'Nell, Amelie Leroy",,
Madhuri,None,155,None,,1932,R.S. Choudhury,"Ruby Mayer, Ghulam Mohammed, Vinayakrao Patwardhan, Jamshedji",,
Toofan Mail,None,,None,,1934,Jayant Desai,"Ram Apte, Noor Mohammad Charlie, Ghori, Madhuri",,
The Beloved,None,20,"Short, Drama",,2014,Mayuresh Gotkhindikar,Amruta Deshmukh,,
Kurukshetramlo Seeta,None,126,Drama,8.4,1983,B.V. Prasad,"Mohan Babu, Sharada",,33
Rajakumaaran,None,151,None,5.2,1994,R.V. Udyakumar,"Prabhu, Meena, Nadia Moidu, Nassar",,31
Dwandha Yudham,None,,None,,1981,C.V. Hariharan,"Alummoodan, Mala Aravindan, Bahadur, Jayamalini",,
Sahir,None,28,"Short, Thriller",8.1,2020,Anirudh Duggal,"Aryan Singh Bisht, Rahul Dedha, Shivang Mishra, Gyanendra Pratihar",,16
Kuhasa,None,,Drama,,1980,Amendra Sinha,"Subhendu Chaterjee, Robi Ghose, Sukhada Pandey, Alka Sahai",,
K.J. Yesudas: Laksharchana Kandu Madangumbol,None,4,"Short, Music",,1974,,"K.J. Yesudas, Prem Nazir, Jayabharati, Srividya",,
Sardar,None,,None,8.2,1984,N. Harishchandra Rao,"Mohan Babu, Jaya Prada, Sharada",,42
Alegalu,None,92,"Action, Adventure, Drama",8.3,2012,Prithvi Konanur,"Manohara Bhat, Abubakar Siddiq, Vijayalakshmi, Satish Acharya",,26
Mashi,None,,"Crime, Drama, Thriller",,2020,Yohan Kurian,"Sandeep k Chandran, Anil Kumar Kailath, Yohan Kurian, Snehn Kuruvilla",,
Aangan Ki Kali,None,,"Drama, Family",5.6,1979,Harsh Kohli,"Rakesh Roshan, Lakshmi, Prema Narayan, Abhi Bhattacharya",,6
Aashirwad,None,,Drama,,1998,,"Navin Nischol, Govind Namdeo, Poonam Narula, Hussain Kuwajerwala",,
Sathyam,None,145,"Drama, Romance",7.1,1976,S.A. Kannan,"Shivaji Ganesan, Kamal Haasan, Manjula, Jayachitra",,21
Vegam,None,,Drama,,2007,K.R. Udhayashankar,"Kushboo, Prabhu, Ashwin Shekhar",,
Adra Machan Visilu,None,,Comedy,4.0,2016,Thiraivannan,"Shiva, Arun Balaji, T.P. Gajendran, Raj Kapoor",,38
Dhrupad,None,72,Documentary,7.7,1983,Mani Kaul,"Fariduddin Dagar, Zia Mohiyuddin Dagar",,70
Aakashathinum Bhoomikkumidayil,None,152,Drama,,2017,Sandeep Ajith Kumar,"Neena Kurup, Dinesh Eranjikkal, Udith Nived, Mohasin Salam",,
Uroniya Mon,None,74,"Musical, Romance",,2007,Rajesh Bhuyan,"Utpal Das, Rimpi Das, Jupitora Bhuyan, Hiranya Das",,
Gussa Thook Do,None,,"Short, Comedy",,2015,Mithun Mohan Udyawar,"Kaustubh Kumar, Lov Pathak, Namya Saxena",,
No,Not Rated,132,Romance,,2005,Pappu,"Babloo, Neha Bamb, Brahmanandam, Keerthi Chawla",,
Saptasur,None,,Drama,,2009,Shankar Roy,"Mohan Agashe, Soumitra Chatterjee, Subrat Dutta, Bunty Goswami",,
Inti Guttu,Not Rated,129,"Action, Family, Drama",6.9,1984,K. Bapaiah,"Chiranjeevi, Nalini, Raogopalrao, Chandramohan",,20
Itni Jaldi Kya Hai,None,,Drama,,1986,Bhanumati,"Bhanumati, Phanu Khan, Rishi Raj",,
Alamara Ki Beti,None,,Action,,1960,Nanubhai Vakil,"Naina, Maruti, Daljeet, Prakash",,
Yaar De Mohalle,None,,"Short, Romance",,2017,Vipin Parashar,"Ajuni Singh Aujla, Abby Dillion, Tahan Lew-Fatt, Emily Scerri",,
Manya Tripathi: Mere Maula,None,,Musical,,2019,Vishal Burman,Manya Tripathi,,
Ganit,None,,Drama,,2019,,Prem Soni,,
Smdex Ad Film,None,1,"Short, Drama",,2022,Raaj Varma,"Zareen Khan, Rajesh Puri, Aruna Sangal",,
Leh Le Meri Jaan,None,3,"Short, Music",,2020,,Anshul Kumar Sharma,,
Boumani,None,,Drama,,1995,Partha Pratim Chowdhury,"Tapas Pal, Satabdi Roy, Moon Moon Sen",,
Rahgeer,None,,"Comedy, Musical",,1943,A. Rashid,"Anwari, Trilok Kapoor, Masood, Shahzadi",,
Maro Prapancham,None,,Thriller,,2021,,Kilaru Naveen,,
Mahatma Kabir,Not Rated,118,None,8.8,1962,P. Srinivas,"T.N. Balakrishna, Mahalinga Bhagavathar, M.N. Lakshmi Devi, Jayashree",,15
Kanyadhanam,None,,Family,6.8,1998,E.V.V. Satyanarayana,"Rachana Banerjee, Brahmanandam, Srikanth, Meka Srikanth",,27
Vyuha,None,122,Thriller,,2019,R.P. Patnayak,"Bank Janardhan, Tabla Nani, Priyamani, Rangayana Raghu",,
Sinhal Dweep Ki Sundari,None,,Fantasy,,1960,Shantilal Soni,"Nalini Chonkar, Daljeet, Anand Kumar, D.K. Sapru",,
Hagramayaojinahari,None,73,Crime,7.8,1995,Jwngdao Bodosa,"Onjali Bodosa, Narzary Tiken",,10
Khuli Khidki,None,11,"Short, Comedy, Drama",,2013,Ravi s Alok,"Adithi Kalkunte, Umesh Rajput, Paresh Danny Saharda, D. Santosh",,
Jitne Door Utne Paas,None,,Romance,,1960,,"Dharmendra, Pradeep Kumar",,
Shri Krishna Garudi,Not Rated,141,None,8.6,1958,Hunsur Krishnamurthy,"Ganapathi Bhat, Rama Devi, Ramachandra Sastry H.R., Jayalakshmi",,19
Barar Saab,None,135,Action,,,"Manpreet Khangura, 
Sharanjit Bassi","Prince Kanwaljit Singh, Ihana Dhillon, Kuljinder Singh Sidhu, Rabbi Kandola",,
Qurbaniyaan,None,,Action,4.6,2000,T.L.V. Prasad,"Mithun Chakraborty, Raza Murad, Kanwarjeet Paintal, Suman Ranganath",,11
Chandni Raatain,None,,"Short, Romance",,1998,,Reema Sen,,
Aadhi Mimansa,None,,None,6.9,1991,Apurba Kishore Bir,"Mohan Gokhale, Neena Gupta, Ashok Kumar, Gloria Mahanty",,11
Shivai Marathi Song,None,5,"Short, Music",,2021,Fulchand Shinde,Shweta Tantre,,
Ice cream (3 last wishes),None,14,"Short, Drama",,2021,Anup Thapa,"Gs Arora, Rajat Bhalla, Rajesh Pal, Veeraj Rao",,
Kunguma Pottu Gounder,None,,None,5.1,2001,,"Sathyaraj, Rambha, Kousalya, Sindhu",,31
Thalayanai Mandhiram,None,,None,,1984,,Sulakshana,,
Balak Ambedkar,Not Rated,112,Drama,,1991,Basavaraj Kestur,"Master Amit, Theertha Prasad, Jaganatha Rao, Master Umesh",,
Kabhie Kabhie,None,52,Drama,,2003,,"Seema Shetty, Divya Dutta, Yatin Karyekar, Ayesha Jhulka",,
Jaan,None,20,Drama,,,,"Bhagyashree Patwardhan, Sudesh Berry, Raza Murad, Anjana Mumtaz",,
Sapera,None,,Action,,1961,B.J. Patel,"Ranjan, Jyoti, Ramayan Tiwari, Sunder",,
Dil Kar Raha Hai,None,,"Short, Music",,2020,Hirday Shankar Mishra,Gehana Vasisth,,
Samarpan,Not Rated,98,Drama,,1982,Jayanta Basu,"Asit Baran, Shakuntala Barua, Chhayadevi, Rabi Ghosh",,
Ghostana,None,,Comedy,,2017,,"Priyanka Sarkar, Soumyadeep Bubbla Bhattacharya, Satyam Bhattacharya",,
The Court Dancer: Raj Narkati,None,144,Drama,7.1,1941,Modhu Bose,"Sadhona Bose, Protima Dasgupta, Binita Gupta, Prithviraj Kapoor",,24
The Game of Love,Not Rated,80,"Crime, Drama",,2009,Vincent,"Afreen, Bharat, Amit Dhamija, Ferozeh",,
Itlu Anjali,None,,Horror,8.4,2021,Naveen Mannela,"Himansee, Viswa Karthikeya, Shubhangi Pant",,27
When Your Partner Gets Mad at You,None,,"Short, Drama",,2021,Manish Kharage,"Eisha Chopra, Veer Rajwant Singh",,
Gua Ghia,None,,Music,,2021,Dibya,Lilly,,
Chinna Sharma,None,120,Drama,,2022,Sanjay Shastri,"Heena Khan, Mantosh Kumar, Pooja Mathur, Subhash Mishra",,
Love Siyapaaa,None,125,Comedy,7.8,2021,Rajit Agarwal,"Prateek Bansiwar, Reeya Doi, Shyam Gajwani, Simran Gianchandani",,14
Chong Chong,None,,Sci-Fi,,,Rahool Mukherjee,"Bidita Bag, Priyanka Sarkar, Kinjal Nanda",,
Padmavathi Kalyanam,None,,Romance,,1990,Narasimha Rao Relangi,"Brahmanandam, V.K. Naresh, Suma",,
Haye Corona Go Corona,None,,"Short, Music",,2020,Pankaj Vashisht,Mohd Danish,,
Ami Je Tomari,Not Rated,127,Drama,,1998,Milan Bhowmik,"Rajshree Banerjee, Sanghamitra Banerjee, Soumitra Bannerjee, Subhendu Chatterjee",,
Yam Kisi Se Kam Nahi,None,24,Comedy,,2014,,"Ahsaas Channa, Alam Khan, Rajesh Kumar, Rakesh Kumar",,
Sutradhaarulu,None,,"Drama, Musical",8.2,1990,K. Viswanath,"Akkineni Nageshwara Rao, Bhanuchander, Kaikala Satyanarayana, K.R. Vijaya",,61
India's Raw Star,None,,Reality-TV,,2014,,"Yo Yo Honey Singh, Himesh Reshammiya, Gauahar Khan, Rituraj Mohanty",,
Nirvana,None,50,Drama,,2022,Pavan Bandaru,"Akhil Thej Reddy, Sri Sai Shukulu, Vedha Vathi",,
Sajjo Rani,None,,Drama,6.5,1976,Govind Saraiya,"Rehana Sultan, Romesh Sharma, Krishnakant, Sumati Gupte",,10
Veer Arjun,None,,Drama,8.4,1977,Hunsur Krishnamurthy,"Jaymala Adarsh, Saroja Devi B., Kanchana, Rajkumar",,10
Mehndi Tere Naam Ki,None,20,"Drama, Family",,2000,,"Sangeeta Ghosh, Aruna Irani, Meenakshi Gupta, Purbi Joshi",,
Anubavi Raja Anubavi,None,177,Comedy,7.0,1967,K. Balachander,"Jayabharati, S.N. Lakshmi, Aachi Manorama, T.P. Muthulakshmi",,21
Dosham,None,122,Comedy,,2019,Raghu,"Anil Dabbu, Neetha Jadab, Praveen Punnuru",,
Namukku Parkkan,None,116,Drama,4.9,2012,Aji John,"Asokan, Deepika, Devan, Irshad",,31
Nanaranger Dinguli,Not Rated,103,Drama,,1977,Kanak Mukhopadhyay,"Ajoy Banerjee, Satindra Bhattacharya, Mintu Chakraborty, Subhendu Chatterjee",,
Favourite Chai,None,,"Short, Drama",,2021,Param Kalra,"Smita Kadam, Mansi Srivastava, Khushwant Walia",,
Dhoop Haskar Boli,None,12,"Short, Drama",,2019,Ram Ramesh Sharma,"Rahul Bagga, Sheeba Chaddha, Ankush Rai, Khushboo Upadhyay",,
Folk Tales of the River Bend,None,90,Drama,7.9,1962,Tapan Sinha,"Kali Bannerjee, Ranjana Bannerjee, Robin Bannerjee, Rasuraj Chakraborthy",,12
Pain Killer,None,,Action,,2021,Vs Phanindra,Cactus Simser,,
Magalirkkaga,None,,Drama,5.6,2000,Indhiyan,"Kushboo, Kovai Sarala, Vadivelu",,5
Aa Karaala Ratri,None,,Thriller,,,Dayal Padmanabhan,"Anupama Gowda, Veena Sundar, Karthik Jayaram, Naveen Krishna",,
Kaithi Rani,Not Rated,95,Drama,,1986,,"Anuradha, Sarath Babu, Shakeela, Silk Smitha",,
Magic Magic 3D,None,105,Drama,,2003,Jose Punnoose,"S.P. Balasubrahmanyam, Pooja Kumar, Tirlok Malik",,
Sonyachi Pawal,None,,"Drama, Family",,2021,,"Meera Joshi, Mayur More, Komal Somare, Aditya Dhruve",,
Prince the Fighter,None,121,Action,8.2,2021,Pj,"RaviKiran, Avanthika, YogiKathri, Sandy",,"1,059"
Kavvintha,None,125,Drama,7.2,2015,Vijay Chowdary Thripuraneni,"Vijay Dharan Datla, Dhanraj, Raghu Kumar Karumanchi, Naveen Neni",,6
Baitullah,None,7,"Short, Drama",8.0,2019,Jitendra Rai,"Om Kanojiya, Ishtiyak Khan, Vipin Sharma, Seemant Kharwal",,6
Appa Dowey,None,,"Short, Romance",,2000,,Tarun Arora,,
Gopal Bhar,None,23,Comedy,,2017,,,,
Ae Savere,None,,"Short, Music",,2021,Danish Renzu,"Taha Shah Badussha, Soni Razdan",,
Allari Pillalu,None,,None,,1978,,Rao C.S.R.,,
Happy Birthday,None,,"Horror, Romance, Thriller",,2017,Veerareddy,"Sreedhar Rao Chennamaneni, Sanjjanaa Galrani, Jyoti Sethi, Chennamaneni Sridhar",,
Paytm ODI Trophy 2015: India vs South Africa,None,,Sport,,2015,,"AB de Villiers, Faf du Plessis, Quinton de Kock, Rohit Sharma",,
Charam,None,,None,,1981,P.A. Backer,"Adam Ayub, Chandraji, Cochin Hanifa, Meena Menon",,
Thackeray,None,,Action,,2020,Guru Deshpande,Prajwal Devaraj,,
Adwaitha,Not Rated,150,Drama,,2013,Giriraj Bm,"Neenasam Ashwath, Pavan Kumar, Harshika Poonacha, Ajay Rao",,
Durga,None,,"Drama, Romance",,2001,Arun Kabasi,"Bhaskar Banerjee, Shankar Chakraborty, Deepa Chatterjee, Soumitra Chatterjee",,
Viva,None,3,"Short, Comedy",,2018,Shailendra Singh,"Rakshit Mahashabde, Ashrumochan Mohanty, Shailendra Singh",,
Tere Bin,None,10,"Short, Drama, Romance",,2017,Kishore Kumar Inapanuri,"Kishore Kumar Inapanuri, Micheal Karthik, Maheswari Vaddi",,
Vetri Padigal,None,,None,,1991,Manobala,"Ramki, Nirosha, Sarath Kumar, Srividya",,
Prathyartha,None,124,Thriller,7.9,1999,Sunil Kumar Desai,"Ramesh Aravind, Raghuvaran, Girish Karnad, Sudeep",,92
Aanchal,None,,"Drama, Family",4.9,1960,Vasant Joglekar,"Ashok Kumar, Nirupa Roy, Nanda Karnataki, Sudesh Kumar",,12
Bhau - The Journey of Life,None,20,"Short, Action",9.4,2022,Bhushan Kumar Anand,"Devil Amnat, Prince Bhaitya, Karan Chaudhary, Vicky Kashyap",,5
Mehmaan,None,,"Action, Crime, Drama",5.7,1973,Kolli Pratyagatma,"Biswajeet Chatterjee, Rekha, Sulochana Latkar, Manmohan Krishna",,12
Samjhawan Hariket Acoustics,None,4,"Short, Music",9.4,2017,Arijit Singh,"Hariket Acoustics, Shreya Ghoshal, Arijit Singh",,30
Haftha,None,,Thriller,5.2,2019,Prakash Hebbala,"Balarajwadi, Dashavara Chandru, Raghav Nag, Bimbashri Neenasam",,8
Sariya Thavara,None,,Drama,,2021,S. Savarimuthu,"Bonda Mani, Savarimuthu, Kadhal Sukumar",,
Epic Ke Dus,None,30,History,,2015,,Sangeeta Sivaram,,
Adarsh,None,,None,,2003,,,,
Campus,None,130,Drama,,2004,Sharvi,"Anandraj, Divya Dwivedi, Sajith Raj",,
Guru ji: Ahead of time,None,,Biography,,2018,,Sudipto Sen,,
Saturday Nights,None,,Drama,,2020,,"Avinash, Karan, Natasha",,
Sa Kudumbam,None,,Comedy,8.9,2020,,"Jacob Shanu, Piyush Keerthy, Piyush, Jebastin Saira Ann",,12
Pyar aa raha hai,None,,"Short, Romance",,2019,Rajeev Prakash,"Mohd Danish, Farheen Khan",,
COD-City of Dreams,None,,"Short, Drama, Romance",,2017,Saif Baidya,"Aditya Bhatt, Aditya Bhatt, Sankalp Khattri, Shreyal Pandey",,
Kabhi Yuh Bhi Toh Ho,Not Rated,102,Family,,2014,Paritosh Goswami,"Vishwa Bhavsar, Zaraius Contractor, Jyotin Dave, Paritosh Goswami",,
Dholna (song),None,,"Short, Music",,2021,,Nitin Patkar,,
Insha,None,,Drama,,2021,Siju Vijayan,"Mebin Issac Aditya, Mebin Issac, Aditya R Menon, Anandhu Narayan",,
Mathil Mel Poonai,None,,None,3.7,2013,Barani Jayapal,"Gnanasambandam Gurunathan, Meera Krishnan, Vibha Natarajan, Thambi Ramaiah",,7
Tera Chehra Hai Aaine Jaisa,None,,"Short, Romance",,2002,Raman Rishi Dwivedi,"Vivan Bhatena, Anchal Kumar, Jagjit Singh",,
Bermuda Triangle,None,,"Short, Drama",,2017,Dhruvv Pankaj Kachhawa,"Anvay Dixit, Kruti Jain",,
Mukuta,None,,None,,1970,Brojen Barua,Bidya Rao,,
Manthan: Ek Kashmakash,None,,Action,,2008,Kumar Raj,"Sanjay Kumar, Kradhikka, Alok Nath, Ranjeet Bedi",,
Taharrush Jamai,None,,"Short, Thriller",,2019,,Jacob Shanu,,
Bombay Skies,None,21,"Short, Adventure, Drama",7.6,2006,Rita Rani Ahuja,"Rajat Kapoor, Rita Rani Ahuja, Amit Maharudra Salunke, Rita Sehmi",,42
Samhita,None,127,Drama,7.5,2013,"Sumitra Bhave, 
Sunil Sukthankar","Uttara Baokar, Sharad Bhutadiya, Devika Daftardar, Rajeshwari Sachdev",,11
In the Shade of Fallen Chinar,None,16,Short,7.9,2016,,"Shawn Sebastain, Fazil N.C.",,14
Woh,None,84,None,,2013,Buddhadev Dasgupta,"Barun Chanda, Aitreeka Ghosh, Raj Zutshi",,
Lakhmichand Haryanvi,None,,Drama,,2021,Ramkesh Jiwanpurwala,"Yogesh Bhardwaj, Nazheen Khan, Prince Kumar",,
Galla,None,,"Short, Drama",,2022,Vishal Giri,"Preeti Dorve, Goldee, Aryan Khan, Sunny Kumar",,
Sneham,Not Rated,134,Drama,7.2,1998,Jayaraaj,"Jayaram, Kumari Joemol, Kasthuri, Lena",,57
Hello JaiHind,None,115,"Action, Drama",6.5,2011,Gajendra Ahire,"Vinay Apte, Trupti Bhoir, Nitin Chandrakant Desai, Vibhawari Deshpande",,7
Munniravu Neram,None,,None,,1975,V.C. Guhanathan,"Vijay Kumar, Sathyapriya, Master Sekar",,
Babruvahana,Not Rated,145,"Musical, Drama",6.5,1964,Samudrala Raghavacharya,"N.T. Rama Rao, Chalam, Kanta Rao, Varalakshmi S.",,14
Sarfarosh-E-Hind,None,,Action,,1999,D.R. Kaushal,"Ishrat Ali, Sadashiv Amrapurkar, Arun Bakshi, Ravi Behl",,
Kamsin Saali Bani Gharwali,None,,Thriller,,1996,,,,
Bipasha: The Black Beauty,None,,Thriller,,2006,Shailendra Singh Rajput,"Needhi Gill, Razak Khan, Veer Lalwani, Anil Nagrath",,
Loktantra,None,7,"Short, Drama",,2021,Naveen Bhardwaj,Manoj Jha,,
En Kelvikku Enna Bathil,Not Rated,112,"Action, Drama",5.2,1978,P. Madhavan,"Rajinikanth, Vijay Kumar, Sripriya, M.N. Nambiar",,34
Kuberan,None,,Family,3.8,2000,Ramanarayanan,"Karthik, Kousalya, Raasi, Manivannan",,8
Bhu Mafia,None,,Drama,,2018,Sanjay Srivastav,"Ramesh Yadav, Devdutt Budholiya, Rajendra Dinesh Ramkrishna Sawant, Mohini Gupta",,
Maharajasri Mayagadu,None,,Drama,5.5,1988,Vijaya Baapineedu,"Brahmanandam, Krishna, Kaikala Satyanarayana, Sridevi",,13
Top Speed,None,,News,,2006,,,,
Dhand,None,,"Action, Comedy",8.3,2015,Ranjith Bajpe,"Ranjan Boloor, Arjun Kapikad, Nidhi Maroli, Umesh Mijar",,14
Thathayya Premaleelalu,None,,"Comedy, Family",5.7,1980,B.V. Prasad,"Nuthan Prasad, Seema, Chiranjeevi, Geetha",,13
Jaga Vegali Antyatra,None,115,Comedy,,2018,Amol Lahande,"Shivani Bhosale, Vishal Gore, Bhau Kadam, Suprit Kadam",,
Oru Kadankatha Pole,None,110,"Drama, Romance",6.3,1993,Joshy Mathew,"Asokan, Idavela Babu, Adoor Bhawani, Geetha",,12
Daktar Babu,None,,Drama,,1958,Bishu Dasgupta,"Chhabi Biswas, Anil Chatterjee, Savitri Chatterjee, Anup Kumar",,
Nam Iruvar,None,153,None,6.3,1947,A.V. Meiyappan,"T.A. Jayalakshmi, Kamala Kumari, T.R. Mahalingam, B. Ramakrishnaiah Panthulu",,14
Jhumur,None,,Drama,,2017,,"Adrija, Sambhabi",,
