Movie Names,Certificate,Duration,Genre,Rating,Years,Director,Actors,Gross,Votes
Four Feet in the Morning,None,60,Drama,7.8,1961,Jack Smight,"Richard Chamberlain, Raymond Massey, Ruth Roman, Andrew Duggan",,10
"Goodbye, Mr. Jersey",None,60,Drama,6.6,1961,John Newland,"Richard Chamberlain, Raymond Massey, Suzanne Pleshette, J. Pat O'Malley",,10
Gravida One,None,60,Drama,8.1,1961,Elliot Silverstein,"Richard Chamberlain, Raymond Massey, Patricia Barry, Otto Kruger",,15
Guest Appearance,None,60,Drama,8.1,1961,William A. Graham,"Richard Chamberlain, Raymond Massey, Jack Carter, Georgann Johnson",,14
Hastings' Farewell,None,60,Drama,8.8,1961,Ralph Senensky,"Richard Chamberlain, Raymond Massey, Harry Guardino, Beverly Garland",,15
Hit and Run,None,60,Drama,7.8,1961,Alexander Singer,"Richard Chamberlain, Raymond Massey, Richard Kiley, Dick Foran",,17
Holiday Weekend,None,60,Drama,7.6,1961,Gerald Mayer,"Richard Chamberlain, Raymond Massey, Edward Binns, Dabbs Greer",,17
Immunity,None,60,Drama,8.5,1961,Boris Sagal,"Richard Chamberlain, Raymond Massey, Gail Kobe, Ted Knight",,24
Jail Ward,None,60,Drama,8.0,1961,Jack Arnold,"Richard Chamberlain, Raymond Massey, James Franciscus, Henry Silva",,9
Johnny Temple,None,60,Drama,7.7,1961,Ralph Senensky,"Richard Chamberlain, Raymond Massey, Peter Whitney, Virginia Gregg",,14
Life in the Dance Hall,None,30,Drama,7.8,1961,Jud Taylor,"Richard Chamberlain, Raymond Massey, Tony Bill, Andrew Prine",,7
Love Is a Sad Song,None,60,Drama,8.3,1961,Boris Sagal,"Richard Chamberlain, Raymond Massey, Diana Hyland, Eddie Ryder",,15
Lullaby for an Indian Summer,None,60,Drama,8.6,1961,Herschel Daugherty,"Richard Chamberlain, Raymond Massey, Robert Young, Margaret Leighton",,10
Man Is a Rock,None,60,Drama,7.0,1961,Leo Penn,"Richard Chamberlain, Raymond Massey, Walter Matthau, Georgann Johnson",,9
Maybe Love Will Save My Apartment House,None,60,Drama,5.4,1961,Ralph Senensky,"Richard Chamberlain, Raymond Massey, Barry Nelson, Suzy Parker",,7
Music Hath Charms,None,60,Drama,8.8,1961,Sidney Miller,"Richard Chamberlain, Raymond Massey, Darryl Hickman, Rosemary DeCamp",,7
"My Brother, the Doctor",None,60,Drama,7.9,1961,Boris Sagal,"Richard Chamberlain, Raymond Massey, Herschel Bernardi, Mary LaRoche",,15
"My Name Is Lisa, and I Am Lost",None,60,Drama,8.6,1961,Jud Taylor,"Richard Chamberlain, Raymond Massey, Lois Nettleton, Carmen Mathews",,11
Never Is a Long Day,None,60,Drama,8.5,1961,Leo Penn,"Richard Chamberlain, Raymond Massey, Walter Slezak, Hanna Landy",,12
Never Too Old for the Circus,None,60,Drama,9.0,1961,Paul Wendkos,"Richard Chamberlain, Raymond Massey, Walter Pidgeon, Ann Harding",,10
Night of the Beast,None,60,Drama,7.4,1961,James Goldstone,"Richard Chamberlain, Raymond Massey, Carol Eve Rossen, Sharon Farrell",,9
No Mother to Guide Them,None,60,Drama,6.5,1961,John Newland,"Richard Chamberlain, Raymond Massey, Jack Warden, Patricia Hyland",,9
Now the Mummy,None,30,Drama,7.6,1961,Jud Taylor,"Richard Chamberlain, Raymond Massey, Tony Bill, Andrew Prine",,7
"Oh, My Daughter",None,60,Drama,8.2,1961,Buzz Kulik,"Richard Chamberlain, Raymond Massey, Dina Merrill, Victor Jory",,14
"One Clear, Bright Thursday Morning",None,60,Drama,9.7,1961,Leonard J. Horn,"Richard Chamberlain, Raymond Massey, Miyoshi Umeki, James Shigeta",,11
One for the Road,None,60,Drama,8.7,1961,John Brahm,"Richard Chamberlain, Raymond Massey, Lee Marvin, Paul Carr",,20
"Onions, Garlic and Flowers That Bloom in the Spring",None,60,Drama,8.2,1961,John Newland,"Richard Chamberlain, Raymond Massey, Cesar Romero, Audrey Dalton",,8
Operation: Lazarus,None,60,Drama,8.4,1961,Boris Sagal,"Richard Chamberlain, Raymond Massey, Mary Astor, Sidney Blackmer",,10
Out of a Concrete Tower,None,30,Drama,8.1,1961,Alf Kjellin,"Richard Chamberlain, Raymond Massey, Martin Balsam, Joanna Pettet",,23
Please Let My Baby Live,None,60,Drama,7.6,1961,Leo Penn,"Richard Chamberlain, Raymond Massey, Diana Hyland, Peter Haskell",,7
Quid Pro Quo,None,60,Drama,9.0,1961,Don Medford,"Richard Chamberlain, Raymond Massey, Robert Walker Jr., Michael Callan",,9
Rome Will Never Leave You: Part 1,None,60,Drama,7.7,1961,John Newland,"Richard Chamberlain, Raymond Massey, Daniela Bianchi, Donald Harron",,12
Rome Will Never Leave You: Part 2,None,60,Drama,6.9,1961,John Newland,"Richard Chamberlain, Raymond Massey, Daniela Bianchi, Donald Harron",,12
Rome Will Never Leave You: Part 3,None,60,Drama,8.2,1961,John Newland,"Richard Chamberlain, Raymond Massey, Daniela Bianchi, Donald Harron",,11
Season to Be Jolly,None,60,Drama,7.0,1961,Elliot Silverstein,"Richard Chamberlain, Raymond Massey, Dan O'Herlihy, Kenneth MacKenna",,14
Second Chance,None,60,Drama,8.6,1961,Buzz Kulik,"Richard Chamberlain, Raymond Massey, Ross Martin, Rita Lynn",,15
"She Loves Me, She Loves Me Not: Part 1",None,60,Drama,7.1,1961,Leo Penn,"Richard Chamberlain, Raymond Massey, Angie Dickinson, Leslie Nielsen",,10
"She Loves Me, She Loves Me Not: Part 2",None,60,Drama,6.0,1961,Leo Penn,"Richard Chamberlain, Raymond Massey, Angie Dickinson, Leslie Nielsen",,10
Ship's Doctor,None,60,Drama,7.9,1961,Jack Arnold,"Richard Chamberlain, Raymond Massey, Patrick O'Neal, Elinor Donahue",,13
Sister Mike,None,60,Drama,7.1,1961,Elliot Silverstein,"Richard Chamberlain, Raymond Massey, Fay Bainter, Collin Wilcox Paxton",,9
Solomon's Choice,None,60,Drama,8.4,1961,Lamont Johnson,"Richard Chamberlain, Raymond Massey, Barbara Baxley, Collin Wilcox Paxton",,17
Some Doors Are Slamming,None,30,Drama,7.4,1961,Jud Taylor,"Richard Chamberlain, Raymond Massey, Tony Bill, Andrew Prine",,7
"Something Old, Something New",None,30,Drama,7.6,1961,John Brahm,"Richard Chamberlain, Raymond Massey, Kim Hunter, Sharon Farrell",,7
Something of Importance,None,60,Drama,8.0,1961,Elliot Silverstein,"Richard Chamberlain, Raymond Massey, George Voskovec, Frances Foster",,13
Speak Not in Angry Whispers,None,60,Drama,8.8,1961,Leo Penn,"Richard Chamberlain, Raymond Massey, Lois Nettleton, Gerald S. O'Loughlin",,8
Take Care of My Little Girl,None,60,Drama,7.5,1961,Alf Kjellin,"Richard Chamberlain, Raymond Massey, Larry Blyden, Gail Kobe",,9
The Administrator,None,60,Drama,8.5,1961,Paul Stanley,"Richard Chamberlain, Raymond Massey, Joseph Cotten, Dorothy Malone",,17
The Backslider,None,60,Drama,9.2,1961,John Newland,"Richard Chamberlain, Raymond Massey, Kevin McCarthy, Anne Helm",,11
The Balance and the Crucible,None,60,Drama,8.1,1961,Don Medford,"Richard Chamberlain, Raymond Massey, Peter Falk, Sue Randall",,12
The Bed I've Made,None,60,Drama,8.9,1961,Don Taylor,"Richard Chamberlain, Raymond Massey, Claire Trevor, Dan Tobin",,12
"The Bell in the Schoolhouse Tolls for Thee, Kildare",None,30,Drama,8.3,1961,Jud Taylor,"Richard Chamberlain, Raymond Massey, Tony Bill, Andrew Prine",,9
The Bronc-Buster,None,60,Drama,8.2,1961,Paul Stanley,"Richard Chamberlain, Raymond Massey, Arch Johnson, Hope Summers",,15
The Burning Sky,None,60,Drama,6.5,1961,Lamont Johnson,"Richard Chamberlain, Raymond Massey, Robert Redford, Carroll O'Connor",,20
The Chemistry of Anger,None,60,Drama,8.7,1961,William A. Graham,"Richard Chamberlain, Raymond Massey, Rip Torn, Joyce Van Patten",,14
The Child Between,None,60,Drama,9.3,1961,Allen H. Miner,"Richard Chamberlain, Raymond Massey, Jeanne Cooper, Lee Philips",,9
The Cobweb Chain,None,60,Drama,8.1,1961,Boris Sagal,"Richard Chamberlain, Raymond Massey, Steven Hill, Miriam Colon",,11
The Dark Side of the Mirror,None,60,Drama,7.4,1961,Lamont Johnson,"Richard Chamberlain, Raymond Massey, Polly Bergen, Alex Nicol",,12
The Dragon,None,60,Drama,8.6,1961,Robert Ellis Miller,"Richard Chamberlain, Raymond Massey, Margaret O'Brien, Scott Marlowe",,17
The Eleventh Commandment,None,60,Drama,9.2,1961,John Newland,"Richard Chamberlain, Raymond Massey, Molly Picon, Susan Oliver",,10
The Elusive Dik-Dik,None,60,Drama,8.7,1961,John Newland,"Richard Chamberlain, Raymond Massey, Geraldine Brooks, Barbara McNair",,9
The Encroachment,None,60,Drama,8.6,1961,Alf Kjellin,"Richard Chamberlain, Raymond Massey, Martin Balsam, Joanna Pettet",,10
The Exploiters,None,60,Drama,8.7,1961,Leonard J. Horn,"Richard Chamberlain, Raymond Massey, Nancy Malone, Glenda Farrell",,9
The Gift of the Koodjanuk,None,60,Drama,8.6,1961,William A. Graham,"Richard Chamberlain, Raymond Massey, Brian Keith, Joseph Sweeney",,12
The Glory Hunter,None,60,Drama,8.2,1961,Lamont Johnson,"Richard Chamberlain, Raymond Massey, Alfred Ryder, Martin Balsam",,15
The Good Luck Charm,None,60,Drama,9.0,1961,Jack Arnold,"Richard Chamberlain, Raymond Massey, Gloria Swanson, Everett Sloane",,14
The Good Samaritan,None,60,Drama,9.2,1961,Elliot Silverstein,"Richard Chamberlain, Raymond Massey, Thomas Gomez, Ruth White",,11
The Great Guy,None,60,Drama,8.4,1961,James Komack,"Richard Chamberlain, Raymond Massey, Jack Carter, Constance Ford",,11
"The Hand That Hurts, the Hand That Heals",None,60,Drama,6.8,1961,Leo Penn,"Richard Chamberlain, Raymond Massey, Janice Rule, Jeanette Nolan",,14
"The Heart, an Imperfect Machine",None,60,Drama,9.2,1961,Robert Butler,"Richard Chamberlain, Raymond Massey, Pat Hingle, Diane Baker",,11
Horizontal Hero,None,30,Drama,7.8,1961,John Brahm,"Richard Chamberlain, Raymond Massey, James Mason, Margaret Leighton",,7
The Horn of Plenty,None,60,Drama,6.8,1961,Paul Wendkos,"Richard Chamberlain, Raymond Massey, Lloyd Bochner, Julie Adams",,17
The Last Leaves on the Tree,None,60,Drama,7.7,1961,Jack Smight,"Richard Chamberlain, Raymond Massey, Estelle Winwood, Hans Conried",,9
The Legacy,None,60,Drama,7.2,1961,Lamont Johnson,"Richard Chamberlain, Raymond Massey, Olympia Dukakis, Charles Macaulay",,10
The Lonely Ones,None,60,Drama,8.1,1961,John Brahm,"Richard Chamberlain, Raymond Massey, Dick York, Katherine Squire",,19
The Mask Makers,None,60,Drama,7.3,1961,Ralph Senensky,"Richard Chamberlain, Raymond Massey, Carolyn Jones, Mike Kellin",,20
The Mosaic,None,60,Drama,8.0,1961,David Lowell Rich,"Richard Chamberlain, Raymond Massey, Tom Tryon, Barbara Barrie",,12
The Oracle,None,60,Drama,9.1,1961,Jack Smight,"Richard Chamberlain, Raymond Massey, Lauren Bacall, Brenda Scott",,46
The Pack Rat and the Prima Donna,None,60,Drama,8.8,1961,Paul Wendkos,"Richard Chamberlain, Raymond Massey, Celeste Holm, Ed Nelson",,9
The Patient,None,60,Drama,7.9,1961,Elliot Silverstein,"Richard Chamberlain, Raymond Massey, Guy Raymond, Frank Killmond",,26
The Road to the Heart,None,60,Drama,8.6,1961,Elliot Silverstein,"Richard Chamberlain, Raymond Massey, Joanne Linville, Rory O'Brien",,10
The Roaring Boy-O,None,60,Drama,7.3,1961,Elliot Silverstein,"Richard Chamberlain, Raymond Massey, Dan O'Herlihy, Fay Spain",,17
The Search,None,60,Drama,8.3,1961,Buzz Kulik,"Richard Chamberlain, Raymond Massey, Jeremy Slate, George Mathews",,15
The Sleeping Princess,None,60,Drama,7.4,1961,Lamont Johnson,"Richard Chamberlain, Raymond Massey, June Harding, Charles H. Radilak",,11
The Soul Killer,None,60,Drama,8.6,1961,Elliot Silverstein,"Richard Chamberlain, Raymond Massey, Suzanne Pleshette, Eileen Heckart",,16
The Sound of a Faraway Hill,None,60,Drama,9.0,1961,Alf Kjellin,"Richard Chamberlain, Raymond Massey, Lee Marvin, John Megna",,10
The Stepping Stone,None,60,Drama,8.4,1961,Elliot Silverstein,"Richard Chamberlain, Raymond Massey, Joseph Schildkraut, Eduardo Ciannelli",,17
The Taste of Crow,None,30,Drama,8.4,1961,Alf Kjellin,"Richard Chamberlain, Raymond Massey, Martin Balsam, Joanna Pettet",,22
The Thing Speaks for Itself,None,60,Drama,8.3,1961,Don Medford,"Richard Chamberlain, Raymond Massey, John Williams, Zohra Lampert",,14
The Visitors,None,60,Drama,7.6,1961,Paul Wendkos,"Richard Chamberlain, Raymond Massey, John Cassavetes, Theodore Bikel",,15
The Witch Doctor,None,60,Drama,7.7,1961,Lamont Johnson,"Richard Chamberlain, Raymond Massey, Pat Hingle, Joan Hackett",,18
Tightrope Into Nowhere,None,60,Drama,7.2,1961,Elliot Silverstein,"Richard Chamberlain, Raymond Massey, Mary Murphy, Ken Berry",,11
To Each His Own Prison,None,60,Drama,8.0,1961,Don Medford,"Richard Chamberlain, Raymond Massey, Ross Martin, Lois Smith",,11
To Walk in Grace,None,60,Drama,8.4,1961,Ida Lupino,"Richard Chamberlain, Raymond Massey, Gena Rowlands, Brenda Scott",,11
Tomorrow Is a Fickle Girl,None,60,Drama,8.9,1961,Paul Wendkos,"Richard Chamberlain, Raymond Massey, Sal Mineo, Naomi Stevens",,10
Twenty-Four Hours,None,60,Drama,7.4,1961,Boris Sagal,"Richard Chamberlain, Raymond Massey, Beverly Garland, Carol Eve Rossen",,32
"Tyger, Tyger: Part 1",None,60,Drama,9.0,1961,John Newland,"Richard Chamberlain, Raymond Massey, Yvette Mimieux, Clu Gulager",,31
"Tyger, Tyger: Part 2",None,60,Drama,8.8,1961,John Newland,"Richard Chamberlain, Raymond Massey, Yvette Mimieux, Clu Gulager",,29
Web of Hate,None,30,Drama,7.4,1961,John Brahm,"Richard Chamberlain, Raymond Massey, James Mason, Margaret Leighton",,8
What Happened to All the Sunshine and Roses?,None,30,Drama,8.8,1961,Alf Kjellin,"Richard Chamberlain, Raymond Massey, Martin Balsam, Joanna Pettet",,25
What's Different About Today?,None,60,Drama,6.3,1961,Leo Penn,"Richard Chamberlain, Raymond Massey, Kim Darby, John Lasell",,8
What's God to Julius?,None,60,Drama,8.8,1961,Robert Gist,"Richard Chamberlain, Raymond Massey, Martin Balsam, Wallace Rooney",,14
When Shadows Fall,None,30,Drama,8.2,1961,,"Richard Chamberlain, Raymond Massey, Darren McGavin, Patricia Barry",,7
Whoever Heard of a Two-Headed Doll?,None,60,Drama,8.9,1961,Don Medford,"Richard Chamberlain, Raymond Massey, Janice Rule, Charles Bronson",,15
Why Won't Anybody Listen?,None,60,Drama,8.8,1961,John Newland,"Richard Chamberlain, Raymond Massey, Claude Rains, William Demarest",,26
Wings of Hope,None,60,Drama,8.4,1961,John Newland,"Richard Chamberlain, Raymond Massey, Earl Holliman, Sharon Farrell",,7
Winter Harvest,None,60,Drama,7.7,1961,Lamont Johnson,"Richard Chamberlain, Raymond Massey, Charles Bickford, Herschel Bernardi",,20
With Hellfire and Thunder,None,30,Drama,8.5,1961,Jud Taylor,"Richard Chamberlain, Raymond Massey, Barbara Rush, James Daly",,8
A Cowboy's Lullaby,TV-G,47,"Drama, Family, Western",7.5,1993,Chuck Bowman,"Jane Seymour, Joe Lando, Chad Allen, Erika Flores",,177
A First Christmas,TV-G,47,"Drama, Family, Western",8.0,1993,Chuck Bowman,"Jane Seymour, Joe Lando, Chad Allen, Erika Flores",,117
A Matter of Conscience,TV-G,47,"Drama, Family, Western",8.4,1993,Terrence O'Hara,"Jane Seymour, Joe Lando, Chad Allen, Jessica Bowman",,105
A New Beginning,TV-G,47,"Drama, Family, Western",8.1,1993,James Keach,"Jane Seymour, Joe Lando, Chad Allen, Jessica Bowman",,133
A New Life,TV-G,48,"Drama, Family, Western",7.9,1993,Jerry London,"Jane Seymour, Joe Lando, Chad Allen, Jessica Bowman",,105
A Place Called Home,TV-G,46,"Drama, Family, Western",8.6,1993,Chuck Bowman,"Jane Seymour, Joe Lando, Chad Allen, Jessica Bowman",,110
A Place to Die,TV-G,47,"Drama, Family, Western",8.2,1993,Alan J. Levi,"Jane Seymour, Joe Lando, Chad Allen, Jessica Bowman",,99
A Time to Heal: Part 1,TV-G,46,"Drama, Family, Western",8.5,1993,Terrence O'Hara,"Jane Seymour, Joe Lando, Chad Allen, Jessica Bowman",,109
A Time to Heal: Part 2,TV-G,47,"Drama, Family, Western",8.4,1993,Terrence O'Hara,"Jane Seymour, Joe Lando, Chad Allen, Jessica Bowman",,104
All That Glitters...,TV-G,60,"Drama, Family, Western",7.9,1993,Terrence O'Hara,"Jane Seymour, Joe Lando, Chad Allen, Jessica Bowman",,104
All That Matters,TV-G,46,"Drama, Family, Western",8.4,1993,Bethany Rooney,"Jane Seymour, Joe Lando, Chad Allen, Jessica Bowman",,103
Another Woman,TV-G,47,"Drama, Family, Western",7.2,1993,Chuck Bowman,"Jane Seymour, Joe Lando, Chad Allen, Erika Flores",,128
Baby Outlaws,TV-G,47,"Drama, Family, Western",7.5,1993,Jerry London,"Jane Seymour, Joe Lando, Chad Allen, Jessica Bowman",,111
Bad Water,TV-G,47,"Drama, Family, Western",7.7,1993,Chuck Bowman,"Jane Seymour, Joe Lando, Chad Allen, Erika Flores",,140
Before the Dawn,TV-G,47,"Drama, Family, Western",8.2,1993,Bethany Rooney,"Jane Seymour, Joe Lando, Chad Allen, Jessica Bowman",,95
Best Friends,TV-G,47,"Drama, Family, Western",8.0,1993,James Keach,"Jane Seymour, Joe Lando, Chad Allen, Erika Flores",,114
Between Friends/A House Divided: Part 1,TV-G,43,"Drama, Family, Western",7.6,1993,James Keach,"Jane Seymour, Joe Lando, Chad Allen, Jessica Bowman",,129
Between Friends/A House Divided: Part 2,TV-G,43,"Drama, Family, Western",7.7,1993,James Keach,"Jane Seymour, Joe Lando, Chad Allen, Jessica Bowman",,121
Birdman,TV-G,46,"Drama, Family, Western",7.9,1993,Bethany Rooney,"Jane Seymour, Joe Lando, Chad Allen, Jessica Bowman",,105
Bone of Contention,TV-G,60,"Drama, Family, Western",7.6,1993,Victor Lobl,"Jane Seymour, Joe Lando, Chad Allen, Erika Flores",,115
Brother's Keeper,TV-G,60,"Drama, Family, Western",8.4,1993,Jerry London,"Jane Seymour, Joe Lando, Chad Allen, Jessica Bowman",,117
Buffalo Soldiers,TV-G,60,"Drama, Family, Western",7.9,1993,James Keach,"Jane Seymour, Joe Lando, Chad Allen, Erika Flores",,112
Cattle Drive: Part 1,TV-G,47,"Drama, Family, Western",7.7,1993,Chuck Bowman,"Jane Seymour, Joe Lando, Chad Allen, Erika Flores",,127
Cattle Drive: Part 2,TV-G,46,"Drama, Family, Western",7.7,1993,Chuck Bowman,"Jane Seymour, Joe Lando, Chad Allen, Erika Flores",,127
Change of Heart,TV-G,47,"Drama, Family, Western",8.1,1993,James Keach,"Jane Seymour, Joe Lando, Chad Allen, Jessica Bowman",,93
Civil Wars,TV-G,46,"Drama, Family, Western",8.3,1993,Jerry London,"Jane Seymour, Joe Lando, Chad Allen, Jessica Bowman",,102
Colleen's Paper,TV-G,47,"Drama, Family, Western",7.7,1993,Chuck Bowman,"Jane Seymour, Joe Lando, Chad Allen, Jessica Bowman",,103
Cooper vs. Quinn: Part 1,TV-G,43,"Drama, Family, Western",8.0,1993,Chuck Bowman,"Jane Seymour, Joe Lando, Chad Allen, Jessica Bowman",,100
Cooper vs. Quinn: Part 2,TV-G,43,"Drama, Family, Western",8.4,1993,"Daniel Attias, 
Chuck Bowman","Jane Seymour, Joe Lando, Chad Allen, Jessica Bowman",,106
Crossing the Line,TV-G,60,"Drama, Family, Western",8.0,1993,Chuck Bowman,"Jane Seymour, Joe Lando, Chad Allen, Erika Flores",,114
Dead or Alive: Part 1,TV-G,47,"Drama, Family, Western",8.2,1993,Chuck Bowman,"Jane Seymour, Joe Lando, Chad Allen, Jessica Bowman",,99
Dead or Alive: Part 2,TV-G,48,"Drama, Family, Western",8.4,1993,James Keach,"Jane Seymour, Joe Lando, Chad Allen, Jessica Bowman",,98
Deal with the Devil,TV-G,60,"Drama, Family, Western",8.2,1993,Bobby Roth,"Jane Seymour, Joe Lando, Chad Allen, Jessica Bowman",,98
Dorothy's Book,TV-G,48,"Drama, Family, Western",7.8,1993,Chuck Bowman,"Jane Seymour, Joe Lando, Chad Allen, Jessica Bowman",,104
Epidemic,TV-G,48,"Drama, Family, Western",7.7,1993,Chuck Bowman,"Jane Seymour, Joe Lando, Chad Allen, Erika Flores",,173
Eye for an Eye,TV-G,48,"Drama, Family, Western",8.2,1993,Gabrielle Beaumont,"Jane Seymour, Joe Lando, Chad Allen, Jessica Bowman",,95
Farewell Appearance,TV-G,47,"Drama, Family, Western",8.0,1993,Chuck Bowman,"Jane Seymour, Joe Lando, Chad Allen, Jessica Bowman",,97
Father's Day,TV-G,47,"Drama, Family, Western",7.5,1993,Jerry London,"Jane Seymour, Joe Lando, Chad Allen, Erika Flores",,145
Fathers and Sons,TV-G,47,"Drama, Family, Western",8.1,1993,Jerry Jameson,"Jane Seymour, Joe Lando, Chad Allen, Erika Flores",,108
Fear Itself,TV-G,60,"Drama, Family, Western",8.0,1993,Chuck Bowman,"Jane Seymour, Joe Lando, Chad Allen, Jessica Bowman",,96
Fifi's First Christmas,TV-G,47,"Drama, Family, Western",7.7,1993,Jerry Jameson,"Jane Seymour, Joe Lando, Chad Allen, Jessica Bowman",,105
For Better or Worse: Part 1,TV-G,60,"Drama, Family, Western",7.9,1993,Gwen Arner,"Jane Seymour, Joe Lando, Chad Allen, Jessica Bowman",,127
For Better or Worse: Part 2,TV-G,60,"Drama, Family, Western",8.4,1993,Gwen Arner,"Jane Seymour, Joe Lando, Chad Allen, Jessica Bowman",,132
Halloween,TV-G,60,"Drama, Family, Western",7.5,1993,Chuck Bowman,"Jane Seymour, Joe Lando, Chad Allen, Erika Flores",,136
Halloween II,TV-G,47,"Drama, Family, Western",7.8,1993,Jerry London,"Jane Seymour, Joe Lando, Chad Allen, Erika Flores",,116
Halloween III,TV-G,60,"Drama, Family, Western",8.0,1993,Jerry London,"Jane Seymour, Joe Lando, Chad Allen, Jessica Bowman",,107
Happily Ever After,TV-G,46,"Drama, Family, Western",8.4,1993,James Keach,"Jane Seymour, Joe Lando, Chad Allen, Jessica Bowman",,112
Happy Birthday,TV-G,48,"Drama, Family, Western",7.9,1993,Chuck Bowman,"Jane Seymour, Joe Lando, Chad Allen, Erika Flores",,144
Having It All,TV-G,47,"Drama, Family, Western",8.3,1993,Bethany Rooney,"Jane Seymour, Joe Lando, Chad Allen, Jessica Bowman",,99
Hearts and Minds,TV-G,48,"Drama, Family, Western",8.0,1993,Terrence O'Hara,"Jane Seymour, Joe Lando, Chad Allen, Jessica Bowman",,91
Hell on Wheels,TV-G,60,"Drama, Family, Western",8.2,1993,Alan J. Levi,"Jane Seymour, Joe Lando, Chad Allen, Jessica Bowman",,101
Heroes,TV-G,60,"Drama, Family, Western",7.2,1993,Reza Badiyi,"Jane Seymour, Joe Lando, Chad Allen, Erika Flores",,134
His Father's Son,TV-G,46,"Drama, Family, Western",8.0,1993,James Keach,"Jane Seymour, Joe Lando, Chad Allen, Jessica Bowman",,96
Homecoming,TV-G,60,"Drama, Family, Western",8.3,1993,James Keach,"Jane Seymour, Joe Lando, Chad Allen, Jessica Bowman",,118
Hostage,TV-G,60,"Drama, Family, Western",8.0,1993,Jerry London,"Jane Seymour, Joe Lando, Chad Allen, Jessica Bowman",,106
If You Love Someone...,TV-G,47,"Drama, Family, Western",7.9,1993,James Keach,"Jane Seymour, Joe Lando, Chad Allen, Jessica Bowman",,97
Indian Agent,TV-G,60,"Drama, Family, Western",8.2,1993,Jerry Jameson,"Jane Seymour, Joe Lando, Chad Allen, Erika Flores",,109
Just One Lullaby,TV-G,47,"Drama, Family, Western",7.9,1993,Chuck Bowman,"Jane Seymour, Joe Lando, Chad Allen, Erika Flores",,115
Ladies' Night: Part 1,TV-G,46,"Drama, Family, Western",8.1,1993,Jerry London,"Jane Seymour, Joe Lando, Chad Allen, Erika Flores",,109
Ladies' Night: Part 2,TV-G,47,"Drama, Family, Western",8.4,1993,Jerry London,"Jane Seymour, Joe Lando, Chad Allen, Erika Flores",,111
Last Chance,TV-G,48,"Drama, Family, Western",7.9,1993,Gwen Arner,"Jane Seymour, Joe Lando, Chad Allen, Jessica Bowman",,95
Last Dance,TV-G,60,"Drama, Family, Western",8.1,1993,Terrence O'Hara,"Jane Seymour, Joe Lando, Chad Allen, Jessica Bowman",,100
Law of the Land,TV-G,60,"Drama, Family, Western",7.6,1993,James Keach,"Jane Seymour, Joe Lando, Chad Allen, Erika Flores",,162
Lead Me Not,TV-G,46,"Drama, Family, Western",8.1,1993,Carl Binder,"Jane Seymour, Joe Lando, Chad Allen, Jessica Bowman",,98
Legend,TV-G,47,"Drama, Family, Western",8.1,1993,Alan J. Levi,"Jane Seymour, Joe Lando, Chad Allen, Jessica Bowman",,98
Legend II: Vengeance,TV-G,60,"Drama, Family, Western",8.1,1993,Jerry London,"Jane Seymour, Joe Lando, Chad Allen, Jessica Bowman",,103
Life and Death,TV-G,47,"Drama, Family, Western",8.2,1993,Harry Harris,"Jane Seymour, Joe Lando, Chad Allen, Erika Flores",,113
Life in the Balance,TV-G,46,"Drama, Family, Western",8.1,1993,Gwen Arner,"Jane Seymour, Joe Lando, Chad Allen, Jessica Bowman",,105
Los Americanos,TV-G,47,"Drama, Family, Western",7.8,1993,Jerry London,"Jane Seymour, Joe Lando, Chad Allen, Jessica Bowman",,97
Luck of the Draw,TV-G,47,"Drama, Family, Western",8.0,1993,Jerry London,"Jane Seymour, Joe Lando, Chad Allen, Erika Flores",,111
Malpractice,TV-G,47,"Drama, Family, Western",8.0,1993,Alan J. Levi,"Jane Seymour, Joe Lando, Chad Allen, Shawn Toovey",,98
Mike's Dream: A Christmas Tale,TV-G,46,"Drama, Family, Western",7.6,1993,James Keach,"Jane Seymour, Joe Lando, Chad Allen, Erika Flores",,143
Moment of Truth: Part 1,TV-G,46,"Drama, Family, Western",8.3,1993,James Keach,"Jane Seymour, Joe Lando, Chad Allen, Jessica Bowman",,98
Moment of Truth: Part 2,TV-G,47,"Drama, Family, Western",8.3,1993,James Keach,"Jane Seymour, Joe Lando, Chad Allen, Jessica Bowman",,96
Money Trouble,TV-G,48,"Drama, Family, Western",8.0,1993,Chuck Bowman,"Jane Seymour, Joe Lando, Chad Allen, Erika Flores",,101
Mothers and Daughters,TV-G,47,"Drama, Family, Western",7.9,1993,Bobby Roth,"Jane Seymour, Joe Lando, Chad Allen, Jessica Bowman",,102
One Nation,TV-G,47,"Drama, Family, Western",8.1,1993,Terrence O'Hara,"Jane Seymour, Joe Lando, Chad Allen, Jessica Bowman",,89
One Touch of Nature,TV-G,47,"Drama, Family, Western",8.0,1993,Alan J. Levi,"Jane Seymour, Joe Lando, Chad Allen, Jessica Bowman",,100
Orphan Train,TV-G,47,"Drama, Family, Western",7.7,1993,Jerry London,"Jane Seymour, Joe Lando, Chad Allen, Erika Flores",,117
Permanence of Change,TV-G,47,"Drama, Family, Western",7.6,1993,Jerry Jameson,"Jane Seymour, Joe Lando, Chad Allen, Jessica Bowman",,112
Pike's Peace,TV-G,48,"Drama, Family, Western",8.0,1993,James Keach,"Jane Seymour, Joe Lando, Chad Allen, Jessica Bowman",,110
