Movie Names,Certificate,Duration,Genre,Rating,Years,Director,Actors,Gross,Votes
Tu Mera Misra Hai,None,4,"Short, Music",7.0,2021,Jay Parikh,"Anita Bhatt, Mr. Faisu, Bhanu Pandit, Ayaan Zubair Rahmani",,8
Insane,None,19,"Short, Horror, Thriller",5.5,2014,Adam O'Brien,"Andrew Fleming, Shannon Lahaie, Meghan McNicol",,10
One More...,None,90,"Drama, Sport",7.8,2012,Shivajee Chandrabhushan,"Karan Sharma, David Ropmay",,15
Case 460,None,35,"Crime, Drama, Romance",7.9,2019,,"Mohammed Mrad, Nadia Boussetta, Néjib Belkadhi, Moez Mrabet",,250
The Goddess,None,105,Drama,6.7,2004,Renata Litvinova,"Renata Litvinova, Maksim Sukhanov, Svetlana Svetlichnaya, Viktor Sukhorukov",,771
Spiritual Reality,None,60,Documentary,9.0,2005,,Ashish Vidyarthi,,16
Heber Holiday,PG,97,Comedy,3.2,2007,McKay Daines,"Torrey DeVitto, Jimmy Chunga, Daryl Allen, Scott S. Anderson",,126
Night Fifty,Not Rated,87,Thriller,7.4,2008,Dan Bell,"Abigail Poplin, Richard Reade, Marlene Rosoff, Erika Valencic",,14
Cerní baroni,None,53,Comedy,6.6,2004,,"Andrej Hryc, Bolek Polívka, Radek Holub, Vítezslav Jandák",,81
Morning Cowboy,None,16,"Animation, Short",6.6,2017,"Elena Pomares, 
Fernando Pomares","Albert Badia, Marc Guimerà, Alejandro Lema, Fernando Pomares",,10
7-Teen Sips,None,90,Drama,5.4,2000,Stephen Berra,"Heather Bergdahl, Stephen Berra, Nikiyah Clemmons, Leo Fitzpatrick",,94
Ninah's Dowry,Not Rated,95,"Biography, Drama, Family",8.2,2012,Victor Viyuoh,"Mbufung Seikeh, Anurin Nwunembom, Norbert Kecha, Kingsley Nkwah",,74
Dungeon of Lust,X,58,"Adult, Crime",5.0,1976,Roger Marks,"Steve Boyd, Annette Haven, Bonnie Holiday, Sonia Blanke",,30
Deep River: The Island,None,76,"Action, Comedy, Drama",6.0,2009,Ben Bachelder,"Kristopher Bowman, Maia Kaufhold, Jo-Ellen Size, Mark Von Sell",,52
It's Raining Women,None,86,Documentary,6.6,2022,Mari Soppela,"Charlayne Hunter-Gault, Shola Mos-Shogbamimu, Jennie Francis, Mai Tajima",,30
Rites of Passage,None,80,Drama,6.6,2013,"Phillip Crawford, 
Mary Callaghan, 
Gemma Parsons","Chaise Barbaric, Skie Carlson, Tiran Dingle, Elias Rees",,313
The Robber Symphony,None,136,Musical,7.9,1936,Friedrich Feher,"Hans Feher, Françoise Rosay, Magda Sonja, George Graves",,106
Private Film 4: Backdoor to Sweden,X,103,Adult,7.4,1993,Kim Jason,"Véronique Lefay, Chloë des Lysses, Alexandra Tessier, Vanity",,14
Real Wife Stories 5,None,190,Adult,5.9,2009,,"Hanna Hilton, Sara Stone, Julia Ann, Carmel Moore",,11
Oglinda,None,160,"Drama, History",7.5,1994,Sergiu Nicolaescu,"Ion Siminie, Adrian Vâlcu, Gheorghe Dinica, Stefan Radof",,461
Murphy's Law,G,86,"Comedy, Crime",5.6,2009,Christophe Campos,"Pio Marmaï, Dominique Pinon, Fanny Valette, Omar Sy",,211
Il vendicatore mascherato,None,98,"Action, Drama",5.1,1963,Pino Mercanti,"Guy Madison, Lisa Gastoni, Gastone Moschin, Ingrid Schoeller",,34
Where Are They Now,None,60,Talk-Show,5.7,2006,,"Melissa Doyle, David Koch, Kate Ritchie, Dannii Minogue",,26
Big Ain't Bad,R,108,Drama,5.5,2002,Ray Culpepper,"Jade Jenise Dixon, Sean Blakemore, Reginald Ballard, Phyllis Yvonne Stickney",$0.01M,70
Suna Chadhei,None,136,Drama,7.8,1988,Rabi Kinagi,"Uttam Mohanty, Archana Joglekar, Debu Bose, Bijay Mohanty",,14
Snowtown Casting,None,9,"Documentary, Short, Crime",6.8,2011,,"Lucas Pittaway, Daniel Henshall, Louise Harris",,8
Village of Daughters,Approved,86,Comedy,5.5,1962,George Pollock,"Eric Sykes, Scilla Gabel, John Le Mesurier, Grégoire Aslan",,154
The Good Italian III: The Magic of Naples,None,8,Short,7.6,2017,Adriano De Santis,"Emanuele Angeloni, Giancarlo Giannini, Vittorio Grigòlo, Diofebo Meli Lupi",,41
Meet the Family,R,90,Comedy,3.5,2005,Stan Lerner,"Clent Bowers, Jennifer Alden, Alisa Banks, Beau Billingslea",,80
Vermisst in Berlin,None,88,Crime,5.7,2018,Sherry Hormann,"Jördis Triebel, Edin Hasanovic, Florian Stetter, Nina Gummich",,42
Charandas Chor,None,101,Drama,9.5,2017,Shyam Maheshwari,"Adesh Aware, Anuya Baiche, Abhay Chavan, Sachin Khandekar",,99
The Horror Within,R,82,Horror,4.5,2005,Tom Sanders,"Jesse Blitz, Michelle Crain, Lynne Jacobellis, Amber Phillips",,89
India: Kingdom of the Tiger,None,42,"Documentary, Short",6.1,2002,Bruce Neibaur,"Colin Vint, Christopher Heyerdahl, Smriti Mishra, Hema Bisht",,229
Il bivio,None,100,"Crime, Drama",6.7,1951,Fernando Cerchio,"Raf Vallone, Charles Vanel, Claudine Dupuis, Saro Urzì",,28
The Assassin,None,87,"Action, Crime, Drama",6.4,1970,Ryuichi Takamori,"Shin'ichi Chiba, Ryôhei Uchida, Fumio Watanabe, Toshiaki Minami",,84
The Painted Woman,None,73,Drama,6.6,1932,John G. Blystone,"Spencer Tracy, Peggy Shannon, William 'Stage' Boyd, Irving Pichel",,47
Mademoiselle Swing,None,100,None,5.5,1942,Richard Pottier,"Irène de Trébert, Jean Murat, Raymond Legrand, Elvire Popesco",,19
Panic! At the Disco: High Hopes,None,3,"Fantasy, Music",7.0,2018,"Mel Soria, 
Brendan Walter","Brendon Urie, Panic! at the Disco, Jose Lizarde Jr.",,71
At the Fork,None,89,Documentary,7.4,2016,John Papola,Matteo Papola,,102
Earth First! The Politics of Radical Environmentalism,None,60,Documentary,9.0,1987,Christopher Manes,"Edward Abbey, Rick Baily, Darryl Cherney, John Davis",,14
My Wife Is a Vampire,None,98,"Action, Comedy, Crime",3.6,2009,Paul Marrin,"Andrew Ainsworth, Teyama Alkamli, James Emmerson, Peter James",,21
Roberta,None,96,Drama,8.0,1997,Ike Jarlego Jr.,"Melisse Santiago, Albert Martinez, Jaclyn Jose, Rita Avila",,13
Calypso Rose: Lioness of the Jungle,None,85,"Documentary, Biography, Musical",7.6,2011,Pascale Obolo,"Mighty Sparrow, Peters Winston, Kim Johnson, Destra",,8
Dreizehnuhrmittags,None,90,"Comedy, Crime, Western",5.8,2018,Martina Plura,"Jörg Schüttauf, Rosalie Thomass, Thomas Arnold, Milton Welsh",,51
Le peloton d'exécution,None,96,"Drama, War",5.2,1991,Michel Andrieu,"Cedric Smith, Malcolm Stewart, Stephen Ouimette, Robin Renucci",,23
Total Badass,Unrated,91,"Documentary, Biography, Comedy",7.7,2010,Bob Ray,"Chad Holt, Jonny Stranger",,34
Malika - Warrior Queen Pilot,None,15,"Animation, Short",8.5,2019,Roye Okupe,"Adesua Etomi-Wellington, Femi Branch, Deyemi Okanlawon, Blossom Chukwujekwu",,11
Oliver Twink,X,140,Adult,8.0,2007,Peter Z. Pan,"Dillon Samuels, Brad Star, Riley Burke, Kyros Christian",,13
Invasion!,None,6,"Animation, Short",6.8,2016,Eric Darnell,Ethan Hawke,,67
Tears of Happiness,None,105,"Musical, Drama",5.8,1974,Sarky Mouradian,"Manuel Kichian, Sosie Kodjian, S. Sepian, Levon Yergat",,37
Ruby and Oswald,None,180,"Drama, History",5.8,1978,Mel Stuart,"Michael Lerner, Frederic Forrest, Doris Roberts, Lou Frizzell",,115
Death Song,None,160,"Biography, Drama",8.0,1991,Ho-sun Kim,"Mi-hee Chang, Seong-min Lim, Lee Kyung-young, Hye-ri Kim",,10
Life-Changing Ad,None,89,"Drama, Romance",6.3,2015,Julie Lopes-Curval,"Alice Taglioni, Éric Caravaca, Claude Perron, Hélène Vincent",,106
La Trattoria Sitcom,None,22,Comedy,5.5,2015,Frank D'Angelo,"Paul Amato, Jerry Caringi, Frank D'Angelo, Maria del Mar",,"3,252"
Feeder,None,17,"Short, Drama, Horror",6.8,2015,Christian Rivers,"Cohen Holloway, John Landreth, Loren Taylor",,116
You're Cut Off,None,60,Reality-TV,5.0,2010,,"Rob Locke, Laura Baron, Erica Rose, Marcy Guevara-Prete",,152
Torment: A Love Story,None,83,Drama,4.5,2015,Sidney Lam,"David Adkins, Angelica Briones, Andrea Centazzo, Tara Emerson",,26
The Verge,None,25,Comedy,7.3,2010,,"John Jarratt, Matt Deane, Laura Meldon, Isabel Kruse",,10
Hollower,None,92,"Horror, Thriller",4.2,2016,Mj Dixon,"Adam Dillon, Nicholas Vince, Becca Talulah, Joe Hughes",,219
The Witching Hour,None,105,"Drama, Romance",6.1,1985,Jaime de Armiñán,"Francisco Rabal, Concha Velasco, Victoria Abril, Sancho Gracia",,185
Mother Ignacia - Ang uliran,None,100,None,7.3,1998,Nick Deocampo,"Mona Lisa, Gina Alajar, Nida Blanca, Sandy Andolong",,14
Mahanayak,None,169,Drama,7.5,2007,"Debu Pattnaik, 
Sudhanshu Sahu","Anubhav Mohanty, Koyel Mallick, Rahul Dev, Suresh Bal",,19
Herova? Zerova?,None,5,"Documentary, Short",9.5,2008,Priya V.,"Jyotika, Madhavan, Suriya, Joseph Vijay",,142
Minstrel Days,None,19,"Musical, Short",5.8,1941,Bobby Connolly,"Bud Jamison, Al Herman, Billy Elliott, Willie Best",,12
Tendresse ordinaire,None,82,Drama,6.9,1973,Jacques Leduc,"Esther Auger, Jocelyn Bérubé, Jean-Pierre Bourque, Claudette Delorimier",,31
Shedim,None,86,Horror,7.7,2020,Jairus Cobb,"Alice Baluzy, George Baluzy, Jairus Cobb, Jessica Critelli",,8
Saul at Night,None,85,Drama,8.1,2019,Cory Santilli,"Kentucker Audley, Suzanne Clément, Stephanie Ellis, Acadia Colan",,31
The Voyeur,X,126,Adult,5.8,1995,John Leslie,"Jay Ashley, Tom Byron, Paul Cox, Draghixa",,108
Becky G.: Shower,G,4,Music,6.0,2014,Tim Nackashi,"Becky G, Doja Cat",,41
Antarctica 3D: On the Edge,None,37,"Documentary, Short",6.8,2014,Jon Bowermaster,Tilda Swinton,,101
Quick,None,97,Comedy,5.9,1932,Robert Siodmak,"Lilian Harvey, Hans Albers, Willy Stettner, Albert von Kersten",,95
Transport z ráje,None,93,"Drama, War",7.1,1963,Zbynek Brynych,"Zdenek Stepánek, Ilja Prachar, Jirí Vrstála, Cestmír Randa",,223
Los últimos románticos,None,100,"Action, Adventure, Comedy",5.9,2019,Gabriel Drak,"Ricardo Couto, Vanesa González, Néstor Guzzini, Ernesto Liotti",,50
The Flying Ship,None,18,"Animation, Short, Comedy",7.9,1979,Garri Bardin,"Tatyana Shabelnikova, Mikhail Boyarskiy, Garri Bardin, Rogvold Sukhoverko",,"1,472"
Moosie,None,84,Family,6.5,1999,Sheri Kaz,"Gary Hansbrough, Leslie Henson, Aaryn Smith, Jack Casperson",,23
Istanbul Muhafizlari: 100 Yilin Muhafizlari,None,60,"Animation, Adventure",5.5,2021,Çagri Bayrakli,"Sebahat Demirhas, Ammar Gündüz, Sevinç Sirma, Bartu Kerem Yüksel",,39
Soundtrack for a Revolution,Not Rated,82,"Documentary, History, Music",7.5,2009,"Bill Guttentag, 
Dan Sturman","The Roots, John Legend, Wyclef Jean, Joss Stone",,317
Watchmaker,None,96,Drama,7.5,2018,Anindya Pulak Banerjee,"Anindya Pulak Banerjee, Ritobrata Bhattacharya, Ritabhari Chakraborty, Joey Debroy",,6
In Search...,None,90,"Documentary, Biography",7.8,2018,Beryl Magoko,"Gati Magoko, Jule Katinka Cramer, Beryl Magoko",,26
Margaret of Cortona,None,100,Drama,5.8,1950,Mario Bonnard,"Maria Frau, Isa Pola, Galeazzo Benti, Aldo Nicodemi",,15
Lucha Mexico,Not Rated,103,"Documentary, Action, Drama",6.8,2016,"Alex Hammond, 
Ian Markiewicz","Perro Aguayo Jr., Jon Anderson, Matt Bloom, Blue Demon Jr.",$0.01M,219
The Last Honey Hunter,None,36,"Documentary, Short",8.1,2018,,Ben Knight,,50
In Extremis,None,90,"Crime, Drama, Romance",5.3,1988,Olivier Lorsac,"Sophie Duez, Philippe Caroit, Julien Maurel, Jean-Pierre Kohut-Svelko",,36
Teeth Smile,None,2,"Short, Drama",5.7,1957,Roman Polanski,Nikola Todorow,,"1,317"
Bar Esperanza,None,127,Comedy,7.1,1983,Hugo Carvana,"Marília Pêra, Hugo Carvana, Paulo César Peréio, Silvia Bandeira",,299
Barvikha,None,45,"Drama, Romance",3.4,2009,,"Dmitriy Frid, Lyanka Gryu, Andrei Dementiev, Ravshana Kurkova",,153
The Children's Republic,None,78,Drama,5.8,2012,Flora Gomes,"Danny Glover, Hedviges Mamudo, Melanie de Vales Rafael, Joyce Simbine Saiete",,44
Drink,None,36,"Short, Drama",6.1,1908,Albert Capellani,"Alexandre Arquillière, Jacques Grétillat, Jacques Varennes, Gabrielle Réjane",,136
Yolcu,None,102,Drama,6.2,1993,Basar Sabuncu,"Tarik Akan, Müjde Ar, Halil Ergün, Berhan Simsek",,138
Malaysia to UK,None,71,Documentary,9.1,2014,Ed March,Ed March,,9
Där regnbågen slutar,None,111,"Drama, Musical",5.2,1999,Richard Hobert,"Göran Stangertz, Camilla Lundén, Pernilla August, Rolf Lassgård",,341
How I Got Lost in the Candyland,None,56,Documentary,6.1,1992,Kaisa Rastimo,Leea Klemola,,18
Dust,None,91,Drama,6.7,2009,Max Jacoby,"Catherine Steadman, Olly Alexander, Andrew Hawley",,109
Toonocalypse,None,19,"Animation, Short, Action",6.6,2015,Owen Rixon,"Matthew Acton, James Carney, David Kaye, Sally Magnusson",,44
Dr. Loo and the Filthy Phaleks,None,167,"Sci-Fi, Adult",7.1,2005,Gorgeous Gee,"Alicia Rhodes, Donna Marie, Karla Romano, McKenzie Lee",,13
Roblox Bloopers,None,3,Short,7.6,2007,Fleskhjerta,"Dirtrider, Fleskhjerta",,10
Murder Prevention,None,48,"Crime, Drama",7.3,2004,,"Conor Mullen, Mark Lewis Jones, Sean Gallagher, Michael Smiley",,52
PewDiePie VS T-Series,TV-14,2,"Animation, Short, Action",8.3,2019,Sluggo971,Felix Kjellberg,,543
Die Frühreifen,None,91,Drama,7.5,1957,Josef von Báky,"Heidi Brühl, Christian Doermer, Christian Wolff, Jochen Brockmann",,34
"Krabi, 2562",None,94,"Documentary, Drama",6.2,2019,"Ben Rivers, 
Anocha Suwichakornpong","Arak Amornsupasiri, Nuttawat Attasawat, Oliver Laxe, Primrin Puarat",,295
Who in the Pool,None,90,Horror,3.3,2015,Jie Yuan,"Huiyu Ding, Wei'er Yan, Lanyi Zhang",,47
Under the Skin,None,20,"Short, Drama",6.5,2019,Emma Branderhorst,"Lieke-Rosa Altink, Isis Braam, Yentl Meijer, Dunja Abrib Miou",,37
Mesmerica 360,None,60,Music,6.8,2018,Michael J. Saul,James Hood,,10
Leon Bridges: River,None,7,Music,8.6,2016,Miles Jay,"Leon Bridges, Brittni Jesse, Maiya McKnight, Grenard Barr",,14
Conduct Report on Professor Ishinaka,None,93,Comedy,6.8,1950,Mikio Naruse,"Ryô Ikebe, Yûji Hori, Toshirô Mifune, Setsuko Wakayama",,124
The Coast Patrol,None,63,"Action, Drama",6.0,1925,Bud Barsky,"Kenneth MacDonald, Claire de Lorez, Fay Wray, Spottiswoode Aitken",,60
Marshal Law: Reconciliation,None,207,Western,8.4,2018,"Tom Smith, 
Patrick Stark","Patrick Stark, Louisa Stark, Tom Smith, Rachel Mooney",,40
Millionaire Cop,None,91,"Action, Comedy",5.6,1993,Kon-Man Cheung,"Aaron Kwok, Man-Tat Ng, Maggie Cheung, Dennis Chan",,68
The Prosecutors: Real Crime and Punishment,None,60,Documentary,8.0,2016,,"Paterson Joseph, Alison Saunders, Nicola Walker, Maria Corr",,17
29 Reasons to Run,None,99,Comedy,7.0,2006,Damon O'Steen,"Gary Weeks, Branden Waits, Philip Boyd, Adamo Palladino",,153
AI Amok,None,133,"Sci-Fi, Thriller",5.3,2020,Yû Irie,"Sei Ashina, Sumire Ashina, Alice Hirose, Takanori Iwata",,172
High Treason,None,90,"Action, Drama, Mystery",5.4,1971,Panos Glykofrydis,"Kostas Prekas, Jenny Roussea, Spyros Kalogirou, Giorgos Tzortzis",,41
Jack and the Beanstalk,Not Rated,10,"Short, Fantasy",6.1,1902,"George S. Fleming, 
Edwin S. Porter","James H. White, Thomas White",,746
I Remember Me,Not Rated,74,"Documentary, Biography",6.9,2000,Kim A. Snyder,"Kim A. Snyder, Michelle Akers, Jan Armstrong, Faye Austin",$0.00M,127
Ninong,None,111,"Action, Drama",6.6,2009,Gary Ambrosia,"Michael Laurin, Dominic Keating, Eric Gable, Tam Nguyen",,29
Naufragi,None,100,Drama,6.1,2021,Stefano Chiantini,"Micaela Ramazzotti, Mario Sgueglia, Marguerite Abouet, Lorenzo McGovern Zaini",,58
"I, Douglas Fairbanks",None,53,"Documentary, Biography, History",7.5,2018,"Clara Kuperberg, 
Julia Kuperberg","Charles Chaplin, Peter Facinelli, Douglas Fairbanks, Laurent Lafitte",,47
Chosin: Baptized by Fire,None,5,"Animation, Short, Action",6.4,2014,Chris DiFiore,Tim Cronin,,20
Comic Escape,None,12,Short,8.5,2022,Alphonso McAuley,"Eugene Byrd, Alphonso McAuley, Bodhi Dell, Julia Verdin",,6
America Declassified,TV-PG,60,Documentary,7.4,2013,,"Ted Stewart, Mike Baker, Ben McGee, Michele McPhee",,97
Cortex,Not Rated,105,"Crime, Mystery, Thriller",6.2,2008,Nicolas Boukhrief,"André Dussollier, Marthe Keller, Julien Boisselier, Chantal Neuwirth",,833
Blue Moon,None,88,Thriller,4.9,1986,Karsten Wichniarz,"Birgit Anders, Juergen J. Straub, Klaus Kelterborn, Günther Notthoff",,10
A Gem of a Jam,Approved,17,"Comedy, Short",7.6,1943,Del Lord,"Moe Howard, Larry Fine, Curly Howard, Dudley Dickerson",,447
On the Sunny Side,None,92,"Comedy, Drama, Romance",5.3,1936,Gustaf Molander,"Lars Hanson, Ingrid Bergman, Karin Swanström, Edvin Adolphson",,137
Life Just Is,None,102,Drama,3.4,2012,Alex Barrett,"Will de Meo, Jack Gordon, Nathaniel Martello-White, Paul Nicholls",,178
Ölüm Yolu,None,89,"Adventure, Drama",4.4,1985,Halit Refig,"Kadir Inanir, Hülya Avsar, Tanju Gürsu, Dinçer Çekmez",,89
Looking for Rohmer,None,83,Drama,5.0,2018,Chao Wang,"Renaud Cohen, Alice de Lencquesaing, Jérémie Elkaïm, Thomas Fiquet",,41
The Way Steel Was Tempered,None,101,Drama,6.6,1988,Zelimir Zilnik,"Relja Basic, Ljiljana Blagojevic, Djerdj Fejes, Jovica Milosevic",,185
"Blown Away - Music, Miles and Magic",None,119,"Documentary, Music",8.7,2019,Micha Schulze,"Hannes Koch, Jack Mantis, Benjamin Schaschek",,16
A Simple Curve,Not Rated,92,Drama,6.6,2005,Aubrey Nealon,"Kris Lemche, Michael Hogan, Matt Craven, Pascale Hutton",,492
Peach Fuzz,None,68,Adult,5.7,1981,,"Billy Dee, Milton Ingley, Holly Page, Lysa Thatcher",,16
Unlucky Monkey,None,106,"Action, Comedy, Crime",6.6,1998,SABU,"Shin'ichi Tsutsumi, Hiroshi Shimizu, Akira Yamamoto, Ikkô Suzuki",,655
Beyond Our Differences,Not Rated,73,Documentary,7.8,2008,Peter Bisanz,"Mouneer Anis, Karen Armstrong, Dato' Seri Abdullah Ahmad Badawi, Brian Baird",,75
Thanksgiving,Not Rated,85,"Comedy, Drama",4.5,2014,Adam Newport-Berra,"Matthew Chastain, Benjamin Dickinson, Samantha Jacober, Jennifer Kim",,40
Tame Impala: Let It Happen,None,4,Music,8.2,2015,David Wilson,Michael Instone,,88
Cruising Bar 2,None,100,Comedy,5.6,2008,"Michel Côté, 
Robert Ménard","Michel Côté, Véronique Le Flaguais, Marie-France Duquette, Chantal Dauphinais",,591
Charlie Cobb: Nice Night for a Hanging,TV-14,100,Western,6.4,1977,Richard Michaels,"Clu Gulager, Ralph Bellamy, Blair Brown, Christopher Connelly",,56
Fragments of an Alms-Film,None,75,Comedy,6.6,1972,João César Monteiro,"Manuela de Freitas, João Perry, Dalila Rocha, Catarina Coelho",,119
Dybbuk,None,8,"Short, Horror, Thriller",6.5,2021,Andrew Kevelson,"Brianna Cohen, Ron Erel",,24
Break of Day,None,77,"Drama, Romance, Thriller",7.2,2019,"Maria Forslin, 
Adrienne West","Maria Forslin, Teja Östberg, Felix Lundgren, Christian Fandango Sundgren",,32
Blue Note - A Story of Modern Jazz,Not Rated,95,"Documentary, Music",7.6,1997,"Julian Benedikt, 
Andreas Morell","Freddie Hubbard, Gil Mellé, Herbie Hancock, Horace Silver",,272
Don't Cry Germaine,None,96,"Comedy, Drama, Family",6.4,2000,Alain de Halleux,"Rosa Renom, Dirk Roofthooft, Catherine Grosjean, Benoit Skalka",$0.01M,216
Mahjong Heroes,None,91,Comedy,5.5,1981,Pei-Chuan Li,"Betty Ting Pei, Hua Yueh, Yin Tse, Liang Chun Tai",,112
Uma Rapariga no Verão,None,80,Drama,5.9,1986,Vítor Gonçalves,"Isabel Galhardo, Diogo Dória, José Manuel Mendes, Joaquim Leitão",,78
Desert Redemption,PG,85,Drama,4.8,2015,Auturo Gavino,"Steve Marmon, Savanah D. McMahon, Gloria Jean Robertson, Klor Rowland",,56
Mind Blowers,X,48,Drama,3.9,1970,,"Norman Fields, Suzanne Fields, Casey Larrain, Stephanie Sarver",,20
Promenades d'été,None,90,Drama,6.0,1992,René Féret,"Valérie Stroh, Michael Vartan, Josep Maria Flotats, Marie Guillard",,41
De 7 drab,None,40,"Drama, Mystery",8.9,2009,,,,63
The Congregation,None,11,"Short, Horror, Thriller",7.8,2011,Michael Foulke,"Ross Marquand, Bruce Davison, Daniel Roebuck, Liesel Kopp",,41
Tío,None,12,"Animation, Short",7.0,2021,Juan J. Medina,"Cornelio García, Damian J. Vazquez",,25
Pekka. Inside the Mind of a School Shooter,Not Rated,90,"Documentary, Drama",6.3,2014,Alexander Oey,Daniel Hillel-Tuch,,128
Ho'omau,None,22,"Short, Action, Adventure",7.4,2016,Kenji Doughty,"Tira Akina, Kala Alexander, Paula Fuga, Kainalu Hecomovich",,7
Soukoon,None,14,"Short, Drama",8.7,2019,Farah Shaer,"Hiba Sleiman, Ghassan Chemali, Lucien Bourjeily, Jenny Gebara",,8
The Domestics,None,13,Short,5.4,2015,Mike P. Nelson,"Chris Carlson, Jaimi Paige, Eric Pierson, Daniel Jay Salmen",,6
Pee-wee Goes to Sturgis,None,4,"Short, Comedy",6.2,2010,Chad Carter,"Lorenzo Lamas, Paul Reubens",,38
Karimpin Poovinakkare,None,127,"Action, Crime, Drama",7.0,1985,I.V. Sasi,"Mammootty, Mohanlal, Seema, Urvashi",,85
Twista Feat. Kanye West & Jamie Foxx: Slow Jamz,None,4,"Short, Music",5.1,2003,Fat Cats,"Twista, Ye, Jamie Foxx, Common",,30
Extreme Trains,PG,60,"Documentary, History, Reality-TV",7.9,2008,,Matt Bown,,54
24 Frames of Terror,R,90,Horror,4.9,2008,Christian González,"Rafael Amaya, Jesús Arriaga, Raquel Bustos, Diana Castro",,60
"Where's the Money, Ronnie?",None,12,"Drama, Short",5.6,1996,Shane Meadows,"Shane Meadows, Jimmy Hynd, Paul Anderson, Mat Hand",,262
Belmonte,None,104,Biography,6.5,1995,Juan Sebastián Bollaín,"Achero Mañas, Jesús Bonilla, Lautaro Murúa, Luis Miguel Calvo",,90
Lights Out!,None,5,"Animation, Short",10.0,2022,"Rakha Adhyasta Pradana, 
Mikhael Alessandro","Joseph Cotham, Malika Sandhuoxf",,12
Night of the Animals,X,58,"Crime, Thriller",3.9,1971,Lee Taylor,"Larry McCoy, Doug Draine, Mary Anne, Ray Williams",,37
John Legend: Live at the House of Blues,Not Rated,1,"Short, Music",8.2,2005,Jim Gable,"John Legend, Snoop Dogg, Ye",,43
Arctic Monkeys at the Apollo,None,76,"Documentary, Music",8.5,2008,Richard Ayoade,"Arctic Monkeys, Jamie Robert Cook, Matt Helders, Nick O'Malley",,263
Mo'adon Layla,None,120,Comedy,7.8,2006,,"Erez Tal, Avi Nusbaum, Israel Katorza, Ori Hizkiah",,51
Star Crossed Lovers,None,117,Drama,7.7,2016,Francesco Nuzzi,"Peter Evangelista, Lauren Muraski, Francesco Nuzzi, Ted Wrigley",,22
Cum Buckets! 7,None,178,Adult,6.7,2007,,"Aubrey Addams, Cristina Agave, Ariel Alexus, Luxury Amore",,13
Om,None,15,"Short, Comedy",7.4,2007,Fredric Keith Reshew,"David Kelsey, Lauren Adler, Murray Bartlett, Austin Basis",,33
Tomorrow Will Be Fine,None,101,"Comedy, Drama, Romance",3.8,2021,Yuan Yuan,"Yilei Jiang, Chao Zhang, Ge Xu, Yufang Wu",,31
Innocent Boy,None,15,Short,6.0,2020,John Connors,"Johnny Collins, Thomas Connors, Kayleigh McDonagh, Tyler Motswana",,8
CERN & The Sense of Beauty,None,75,Documentary,6.3,2017,Valerio Jalongo,"Fabiola Gianotti, John Ellis, Sergio Bertolucci, Luis Alvarez Gaumé",,91
The Naughty Flirt,Not Rated,56,"Comedy, Drama, Romance",5.6,1930,Edward F. Cline,"Alice White, Paul Page, Myrna Loy, Robert Agnew",,422
Capturing Reality: The Art of Documentary,Not Rated,90,Documentary,6.8,2008,Pepita Ferrari,"Jennifer Baichwal, Manfred Becker, Michel Brault, Nick Broomfield",,255
Initiation,TV-MA,81,Thriller,4.6,2016,Oren Benamor,"Adam Ryan Rennie, Dan Horton, David Terrell, John Winscher",,127
Murder for Sale,None,102,"Comedy, Musical",6.6,1930,Hanns Schwarz,"Ralph Arthur Roberts, Lilian Harvey, Willy Fritsch, Heinz Rühmann",,94
In the Americas with David Yetman,None,27,Documentary,8.1,2012,,David Yetman,,15
Wizards and Giants,None,85,"Animation, Adventure, Comedy",5.3,2003,"Andrés Couturier, 
Eduardo Sprowls","Rossy Aguirre, Francisco Colmenero, Miguel Couturier, Arath de la Torre",,120
Fat Cow Motel,None,26,"Drama, Comedy, Mystery",7.6,2003,,"Kate Atkinson, Brendan Cowell, Sally McKenzie, Julie Forsyth",,22
Legendary AD,None,96,Documentary,8.2,2016,Leonardo Corbucci,"Arthur Anderson, Burt Bluestein, William Paul Clark, Leonardo Corbucci",,21
Ustaad,None,165,"Action, Drama, Thriller",6.4,1999,Sibi Malayil,"Mohanlal, Divyaa Unni, Indraja, Rajeev",,558
That Night,TV-14,19,"Short, Comedy, Romance",6.5,2013,Chris Foggin,"James Corden, Alexandra Roach",,71
Orphée aux enfers,None,124,"Comedy, Musical",8.6,1997,"Ariane Adriani, 
Yves-André Hubert","Natalie Dessay, Yann Beuron, Jean-Paul Fouchécourt, Laurent Naouri",,39
Joni 75: A Birthday Celebration,None,128,Music,7.6,2019,Martyn Atkins,"Norah Jones, Glen Hansard, Rufus Wainwright, Chaka Khan",$0.75M,55
Video Hits: Paula Abdul,None,23,"Short, Music",6.4,2005,"Andy Delaney, 
David Fincher, 
Candace Reckinger, 
Monty Whitebloom, 
Stefan Würnitzer","Paula Abdul, Arsenio Hall, Keanu Reeves, Elijah Wood",,116
House of Lust,None,72,"Adult, Comedy",5.3,1985,Jack Remy,"Heather Wayne, Nicole West, Kristara Barrington, Angelica Dunlop",,15
Honey Bunny,None,6,"Animation, Short",7.3,1992,Lasse Persson,"Agnes Berg, Anna-Lena Brundin, Tobias Ekman, Lasse Persson",,23
Men Think Only of That,None,70,Comedy,5.8,1954,Yves Robert,"Jean-Marie Amato, Jean Bellanger, Louisa Colpeyn, Catherine Erard",,73
